timestep,month,day,day_name,day_of_week,hour,minute,direct_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load
1,1,1,Monday,1,1,0,0.0,-3.3,19.47526670503683,2.0,0.0,5651.0009856734505
2,1,1,Monday,1,2,0,0.0,-3.3,19.508732050723292,2.0,0.0,5961.301170073797
3,1,1,Monday,1,3,0,0.0,-3.3,19.48343538854391,2.0,0.0,5845.7331851311865
4,1,1,Monday,1,4,0,0.0,-3.3,19.451041511727247,2.0,0.0,5860.359132875012
5,1,1,Monday,1,5,0,0.0,-3.3,19.42806436312407,2.0,0.0,5925.792260480299
6,1,1,Monday,1,6,0,0.0,-3.3,19.35389337021512,2.0,0.0,5925.574593534671
7,1,1,Monday,1,7,0,0.0,-3.3,19.11348256525208,2.0,0.0,5590.6596769673915
8,1,1,Monday,1,8,0,0.0,-3.9,19.709760622008968,2.0,0.0,6544.857423327321
9,1,1,Monday,1,9,0,22.0,-3.9,20.382594929019298,1.0,0.0,6941.165861924259
10,1,1,Monday,1,10,0,36.0,-3.3,20.50786450679736,0.0,0.0,7161.636713218597
11,1,1,Monday,1,11,0,83.0,-3.3,20.44704554421991,0.0,0.0,6645.42012739065
12,1,1,Monday,1,12,0,234.5,-1.7,20.654845193985544,0.0,0.0,5757.619278153191
13,1,1,Monday,1,13,0,100.0,-1.1,20.14446327640771,0.0,0.0,4869.240338904533
14,1,1,Monday,1,14,0,68.0,-1.1,19.621162898397262,0.0,0.0,4609.076443923409
15,1,1,Monday,1,15,0,34.0,-0.6,19.725232886288133,0.0,0.0,4183.647538847148
16,1,1,Monday,1,16,0,41.5,-0.6,19.819669322925396,0.0,0.0,4381.963973770306
17,1,1,Monday,1,17,0,270.0,0.0,19.71025371583695,0.0,0.0,4032.589794808446
18,1,1,Monday,1,18,0,65.5,-1.1,19.93157822612689,2.0,0.0,4380.367439288988
19,1,1,Monday,1,19,0,0.0,-1.7,20.592506416095134,2.0,0.0,5381.368717808269
20,1,1,Monday,1,20,0,0.0,-1.1,20.602963254753956,2.0,0.0,5123.376907085783
21,1,1,Monday,1,21,0,0.0,-1.7,20.549935168881618,2.0,0.0,5218.77876547713
22,1,1,Monday,1,22,0,0.0,-1.7,18.390614423397984,2.0,0.0,2839.55710946481
23,1,1,Monday,1,23,0,0.0,-1.7,18.638679768859884,2.0,0.0,3157.598926715627
24,1,1,Monday,1,24,0,0.0,-1.7,18.27383337919558,2.0,0.0,3981.2637294437554
25,1,2,Tuesday,2,1,0,0.0,-1.7,18.365081295663494,2.0,0.0,4463.640373940898
26,1,2,Tuesday,2,2,0,0.0,-1.7,18.338928490217477,2.0,0.0,4629.676478353038
27,1,2,Tuesday,2,3,0,0.0,-1.7,18.343565025564256,2.0,0.0,4760.598727082195
28,1,2,Tuesday,2,4,0,0.0,-1.7,18.34278902643925,2.0,0.0,4860.9613849751695
29,1,2,Tuesday,2,5,0,0.0,-2.2,18.342382793329463,2.0,0.0,5109.473679366802
30,1,2,Tuesday,2,6,0,0.0,-2.2,18.34217834220745,2.0,0.0,5144.041580508996
31,1,2,Tuesday,2,7,0,0.0,-2.2,18.341826669907856,2.0,0.0,5018.806820611465
32,1,2,Tuesday,2,8,0,0.0,-2.2,18.34138659222335,2.0,0.0,5125.537144778089
33,1,2,Tuesday,2,9,0,279.5,-1.7,19.411908117425767,2.0,0.0,5592.156641516252
34,1,2,Tuesday,2,10,0,89.5,-1.7,20.031982143351225,1.0,0.0,6315.787829291115
35,1,2,Tuesday,2,11,0,0.0,-0.6,19.491397749548057,1.0,0.0,5005.086442845488
36,1,2,Tuesday,2,12,0,0.5,-0.6,19.48538284631329,0.0,0.0,4856.3974782672085
37,1,2,Tuesday,2,13,0,1.0,-0.6,19.47012336710686,0.0,0.0,4751.897066400056
38,1,2,Tuesday,2,14,0,0.5,0.0,19.073641965667676,0.0,0.0,4543.931465746396
39,1,2,Tuesday,2,15,0,0.0,0.0,18.340453807699355,0.0,0.0,3461.292017447653
40,1,2,Tuesday,2,16,0,2.5,-1.4,18.341705036014766,0.0,0.0,4125.24365832442
41,1,2,Tuesday,2,17,0,99.5,-1.7,18.312873559142012,1.0,0.0,4087.4200714754716
42,1,2,Tuesday,2,18,0,38.5,-1.7,18.65974372660031,1.0,0.0,4503.499071799674
43,1,2,Tuesday,2,19,0,0.0,-1.95,20.058127218146275,0.0,0.0,6457.509484554692
44,1,2,Tuesday,2,20,0,0.0,-2.2,20.295031128611402,2.0,0.0,5755.950617650083
45,1,2,Tuesday,2,21,0,0.0,-2.2,20.094545986361783,2.0,0.0,5525.024226435127
46,1,2,Tuesday,2,22,0,0.0,-2.8,19.57876202432954,2.0,0.0,4036.537228307926
47,1,2,Tuesday,2,23,0,0.0,-2.8,19.468257136128607,2.0,0.0,5291.223419851218
48,1,2,Tuesday,2,24,0,0.0,-3.3,18.31761227870792,2.0,0.0,4461.016617580897
49,1,3,Wednesday,3,1,0,0.0,-3.9,18.3526944452034,2.0,0.0,4937.045912247599
50,1,3,Wednesday,3,2,0,0.0,-3.9,18.280991308115738,2.0,0.0,5383.086669878116
51,1,3,Wednesday,3,3,0,0.0,-4.4,18.305279940529374,2.0,0.0,5690.201435064924
52,1,3,Wednesday,3,4,0,0.0,-4.4,18.307742279660744,2.0,0.0,5894.360774273878
53,1,3,Wednesday,3,5,0,0.0,-5.0,18.31359850150426,2.0,0.0,6099.746335292104
54,1,3,Wednesday,3,6,0,0.0,-5.6,18.31676609748689,2.0,0.0,6345.723150700071
55,1,3,Wednesday,3,7,0,0.0,-5.0,18.319239440531554,2.0,0.0,5030.614108518041
56,1,3,Wednesday,3,8,0,0.0,-4.4,18.322471889745465,2.0,0.0,5924.489596868683
57,1,3,Wednesday,3,9,0,492.0,-2.2,18.824943084891597,1.0,0.0,4400.650820652293
58,1,3,Wednesday,3,10,0,596.5,0.6,18.88618208890438,0.0,0.0,4214.703840662839
59,1,3,Wednesday,3,11,0,834.5,3.3,18.8381897294807,0.0,0.0,3095.217876114921
60,1,3,Wednesday,3,12,0,978.5,6.1,18.34132654415398,0.0,20.340658540405943,1663.85540965516
61,1,3,Wednesday,3,13,0,951.0,8.9,18.33170010025642,0.0,0.0,936.9485907822293
62,1,3,Wednesday,3,14,0,988.0,11.1,18.327911236786907,0.0,0.0,520.6650060967277
63,1,3,Wednesday,3,15,0,960.0,12.8,18.31668758788183,1.0,748.5261995219166,0.0
64,1,3,Wednesday,3,16,0,898.0,13.3,18.326064204944945,1.0,1467.4784650407746,0.0
65,1,3,Wednesday,3,17,0,774.5,12.8,18.325449556805776,1.0,1453.9827660283722,0.0
66,1,3,Wednesday,3,18,0,423.5,11.1,19.26358098453022,1.0,272.34171119055463,144.41910648522463
67,1,3,Wednesday,3,19,0,0.0,10.0,20.015759910980925,2.0,42.70854214125575,584.9491497909706
68,1,3,Wednesday,3,20,0,0.0,8.3,20.054209659262526,2.0,0.0,820.4659008408672
69,1,3,Wednesday,3,21,0,0.0,5.6,20.024805754541227,2.0,0.0,1391.3731543324002
70,1,3,Wednesday,3,22,0,0.0,4.4,19.36376125605437,2.0,0.0,1564.8165553313872
71,1,3,Wednesday,3,23,0,0.0,2.2,18.375633410289552,2.0,0.0,1550.6489231875858
72,1,3,Wednesday,3,24,0,0.0,0.6,18.308107728624176,2.0,0.0,2230.1063336411353
73,1,4,Thursday,4,1,0,0.0,0.6,18.32036256636322,2.0,0.0,2520.041366199595
74,1,4,Thursday,4,2,0,0.0,0.6,18.318230864471428,2.0,0.0,2790.17374814103
75,1,4,Thursday,4,3,0,0.0,-0.6,18.319675790956666,2.0,0.0,3368.646193487295
76,1,4,Thursday,4,4,0,0.0,1.7,18.321881076164118,2.0,0.0,3043.391398574827
77,1,4,Thursday,4,5,0,0.0,0.6,18.323731295211516,2.0,0.0,3460.449756113898
78,1,4,Thursday,4,6,0,0.0,1.1,18.325178871478506,2.0,0.0,3518.7214035905017
79,1,4,Thursday,4,7,0,0.0,0.6,18.83091705840068,2.0,0.0,4224.74132380122
80,1,4,Thursday,4,8,0,0.0,0.0,19.95570192237668,2.0,0.0,5542.613575563293
81,1,4,Thursday,4,9,0,444.5,3.3,20.04152609616229,0.0,0.0,4222.362960710023
82,1,4,Thursday,4,10,0,823.0,7.2,20.046997672361265,0.0,0.0,2401.6854000018548
83,1,4,Thursday,4,11,0,899.5,9.4,20.03873100208108,0.0,0.0,1645.9102895632923
84,1,4,Thursday,4,12,0,907.5,10.0,20.032330278488285,1.0,0.0,1141.2056826137923
85,1,4,Thursday,4,13,0,673.0,10.55,20.026466257034805,1.0,0.0,771.8877397181805
86,1,4,Thursday,4,14,0,545.5,12.2,20.018045585905202,0.0,0.0,613.3768301981537
87,1,4,Thursday,4,15,0,330.0,11.7,20.02243709590477,0.0,0.0,418.0146022650579
88,1,4,Thursday,4,16,0,76.0,12.2,19.139576035771665,0.0,389.39445203455523,0.0
89,1,4,Thursday,4,17,0,116.5,11.7,18.347747576265423,0.0,880.5945539925356,0.0
90,1,4,Thursday,4,18,0,21.5,10.6,19.500047245982742,0.0,33.65877245443779,855.1976901347522
91,1,4,Thursday,4,19,0,0.0,10.0,20.85550419784368,0.0,0.0,1585.8242924548176
92,1,4,Thursday,4,20,0,0.0,9.4,20.74965424548327,1.0,0.0,1224.397312053471
93,1,4,Thursday,4,21,0,0.0,8.9,20.041058117465536,2.0,0.0,833.0009230656547
94,1,4,Thursday,4,22,0,0.0,8.3,18.295055065652598,2.0,231.76674927950017,400.3164071406348
95,1,4,Thursday,4,23,0,0.0,8.3,18.232367743806293,2.0,0.0,329.0091628294467
96,1,4,Thursday,4,24,0,0.0,7.8,18.26533453892487,2.0,0.0,865.4014719478016
97,1,5,Friday,5,1,0,0.0,8.3,18.259876937624064,2.0,0.0,897.5215776167688
98,1,5,Friday,5,2,0,0.0,7.8,18.269182900272078,2.0,0.0,1288.3844240230173
99,1,5,Friday,5,3,0,0.0,7.2,18.278203261535552,2.0,0.0,1576.9180310032714
100,1,5,Friday,5,4,0,0.0,7.2,18.285266257793527,2.0,0.0,1741.7897512447216
101,1,5,Friday,5,5,0,0.0,6.7,18.29248030781406,2.0,0.0,1755.354582246784
102,1,5,Friday,5,6,0,0.0,6.7,18.297471288862834,2.0,0.0,1908.3656500318593
103,1,5,Friday,5,7,0,0.0,6.7,18.357090577800243,2.0,0.0,1204.5693130933614
104,1,5,Friday,5,8,0,0.0,6.7,19.965640146079792,2.0,0.0,1219.9279077463336
105,1,5,Friday,5,9,0,116.5,7.2,20.008597550077134,2.0,0.0,2138.0752793453494
106,1,5,Friday,5,10,0,290.5,10.0,20.024988157307664,1.0,0.0,1813.815817253871
107,1,5,Friday,5,11,0,709.5,11.7,18.90242032377234,1.0,180.78978436077017,251.02508510789437
108,1,5,Friday,5,12,0,900.0,13.3,18.90546724487431,1.0,281.9741018173815,0.0
109,1,5,Friday,5,13,0,954.5,14.4,18.314992797302672,0.0,652.8214276379231,15.026736405580827
110,1,5,Friday,5,14,0,955.5,16.1,18.31940358413647,1.0,1335.0672429647923,0.0
111,1,5,Friday,5,15,0,934.0,16.1,18.289086311884407,1.0,1640.9745698287231,0.0
112,1,5,Friday,5,16,0,874.0,16.1,18.300800262091315,0.0,1900.4734562382728,0.0
113,1,5,Friday,5,17,0,745.5,14.4,18.302966220086315,0.0,1930.7008822428056,0.0
114,1,5,Friday,5,18,0,352.0,12.8,18.919077020981412,1.0,1578.2617789563178,0.0
115,1,5,Friday,5,19,0,0.0,10.6,20.551847180212114,1.0,119.85401391638042,777.6726816783059
116,1,5,Friday,5,20,0,0.0,9.4,20.57909916959095,2.0,0.0,209.3542643326552
117,1,5,Friday,5,21,0,0.0,8.9,20.247908515874578,2.0,58.470448352184675,54.93139492047258
118,1,5,Friday,5,22,0,0.0,8.9,18.327710335994045,2.0,1481.196740215121,0.0
119,1,5,Friday,5,23,0,0.0,8.3,18.27139167255242,2.0,1660.42760482479,0.0
120,1,5,Friday,5,24,0,0.0,7.2,18.26342058769205,2.0,364.4747927099532,0.0
121,1,6,Saturday,6,1,0,0.0,6.7,18.279614597455314,2.0,0.0,706.335319636757
122,1,6,Saturday,6,2,0,0.0,5.0,18.293129538903685,2.0,0.0,1278.0791855229747
123,1,6,Saturday,6,3,0,0.0,5.6,18.295380542958746,2.0,0.0,1303.3557694726135
124,1,6,Saturday,6,4,0,0.0,4.4,18.302013454945335,2.0,0.0,1696.3791085604225
125,1,6,Saturday,6,5,0,0.0,5.0,18.306011055138573,2.0,0.0,1719.7272284736227
126,1,6,Saturday,6,6,0,0.0,5.0,18.309232633508334,2.0,0.0,1839.9085364947969
127,1,6,Saturday,6,7,0,0.0,6.7,18.311606904529214,2.0,0.0,1600.8132116508764
128,1,6,Saturday,6,8,0,0.0,7.399999999999999,18.47912689179403,1.0,0.0,1727.413512874072
129,1,6,Saturday,6,9,0,453.0,8.3,19.973666315960088,2.0,0.0,2247.269786478615
130,1,6,Saturday,6,10,0,91.5,8.9,20.016525078766655,2.0,0.0,1943.9399146688559
131,1,6,Saturday,6,11,0,106.0,10.6,20.03768223931367,2.0,0.0,1286.0453798368044
132,1,6,Saturday,6,12,0,832.5,13.05,20.027940991138337,2.0,0.0,317.65732005798566
133,1,6,Saturday,6,13,0,888.0,16.7,18.719298902770074,2.0,1592.965733283005,11.300608853282359
134,1,6,Saturday,6,14,0,388.5,17.2,18.307884903937595,1.0,1668.1649094184513,0.0
135,1,6,Saturday,6,15,0,5.5,16.7,18.271571109980627,2.0,1378.393583489482,0.0
136,1,6,Saturday,6,16,0,4.0,17.2,18.26680949782467,1.0,1160.7924566220397,0.0
137,1,6,Saturday,6,17,0,16.0,16.7,19.6446499297677,1.0,685.5808492325752,119.53515056518395
138,1,6,Saturday,6,18,0,10.5,15.0,20.50186412238725,1.0,652.4840111642825,74.27957580325074
139,1,6,Saturday,6,19,0,0.0,15.0,20.5533972102405,0.0,0.0,358.7906915866842
140,1,6,Saturday,6,20,0,0.0,15.0,20.578757797771452,1.0,277.2029650284906,0.0
141,1,6,Saturday,6,21,0,0.0,15.0,20.574163871200525,2.0,103.30034256099462,0.0
142,1,6,Saturday,6,22,0,0.0,14.4,19.65418909853551,2.0,159.4591922291591,107.64331284814762
143,1,6,Saturday,6,23,0,0.0,13.9,18.34188120634026,2.0,812.0714916670559,0.0
144,1,6,Saturday,6,24,0,0.0,12.8,18.24702250219319,2.0,380.3724415302852,0.0
145,1,7,Sunday,7,1,0,0.0,12.8,18.27487058497387,2.0,97.87007514631387,0.0
146,1,7,Sunday,7,2,0,0.0,12.8,18.28538452601915,2.0,0.0,49.921569767181786
147,1,7,Sunday,7,3,0,0.0,12.2,18.29203938334145,2.0,0.0,261.7358475807632
148,1,7,Sunday,7,4,0,0.0,12.8,18.2944867598422,2.0,0.0,308.8160975461278
149,1,7,Sunday,7,5,0,0.0,12.8,18.300883481302478,2.0,0.0,444.5339299197094
150,1,7,Sunday,7,6,0,0.0,12.8,18.304889294762948,2.0,0.0,519.9689947536153
151,1,7,Sunday,7,7,0,0.0,12.8,18.307425283902397,2.0,0.0,602.924282155318
152,1,7,Sunday,7,8,0,0.0,12.8,18.309804471860502,2.0,0.0,110.05927401520057
153,1,7,Sunday,7,9,0,0.0,13.3,19.959544154832912,2.0,0.0,1382.7359289211342
154,1,7,Sunday,7,10,0,4.5,14.2,20.57238432748172,2.0,0.0,1861.3963177259275
155,1,7,Sunday,7,11,0,0.0,16.1,20.620252921370792,2.0,0.0,1115.1420467597375
156,1,7,Sunday,7,12,0,2.0,18.3,19.327141642123074,2.0,637.6572032927967,43.74773711221416
157,1,7,Sunday,7,13,0,17.5,18.9,19.00240400679112,2.0,1356.298996852641,0.0
158,1,7,Sunday,7,14,0,0.0,18.9,18.906776813344173,2.0,738.5549130321232,0.0
159,1,7,Sunday,7,15,0,0.0,18.9,18.879950204178805,1.0,762.5865919641147,0.0
160,1,7,Sunday,7,16,0,0.0,19.4,18.892841226263194,1.0,447.11927909699716,0.0
161,1,7,Sunday,7,17,0,0.0,19.4,18.89031129885909,1.0,433.25937667094786,0.0
162,1,7,Sunday,7,18,0,0.0,18.9,18.890323570487617,1.0,409.87939761595226,0.0
163,1,7,Sunday,7,19,0,0.0,17.8,18.570429909822163,1.0,482.4770165844856,0.0
164,1,7,Sunday,7,20,0,0.0,17.8,19.872431129339027,1.0,89.1729911334245,453.9856657151876
165,1,7,Sunday,7,21,0,0.0,16.95,20.003078993657113,2.0,0.0,215.65567912722568
166,1,7,Sunday,7,22,0,0.0,16.1,19.150764266967908,2.0,290.24112345573667,16.375524346197682
167,1,7,Sunday,7,23,0,0.0,15.0,18.42654454944472,2.0,338.9510371950555,21.658112856111984
168,1,7,Sunday,7,24,0,0.0,13.9,18.298004734104698,2.0,9.803889717411039,0.0
169,1,8,Monday,1,1,0,0.0,13.05,18.3226714572924,2.0,0.0,174.41416331581541
170,1,8,Monday,1,2,0,0.0,12.8,18.320874863720135,2.0,0.0,319.7144838609593
171,1,8,Monday,1,3,0,0.0,12.2,18.322951420923545,2.0,0.0,488.0051374085734
172,1,8,Monday,1,4,0,0.0,11.1,18.32456219444944,2.0,0.0,762.8430348549264
173,1,8,Monday,1,5,0,0.0,10.6,18.326236092738256,2.0,0.0,975.7431280195888
174,1,8,Monday,1,6,0,0.0,11.1,18.327425266016498,2.0,0.0,938.0244198389682
175,1,8,Monday,1,7,0,0.0,10.0,18.328236448962787,2.0,0.0,1022.0297056624922
176,1,8,Monday,1,8,0,0.0,9.4,18.32820521700618,2.0,31.011903245913345,0.0
177,1,8,Monday,1,9,0,512.0,11.7,18.328874311203034,2.0,0.0,343.01129695987447
178,1,8,Monday,1,10,0,807.5,13.9,18.331008787752772,2.0,280.27051490069937,0.0
179,1,8,Monday,1,11,0,910.5,15.6,18.329897577716377,1.0,605.2399769834003,0.0
180,1,8,Monday,1,12,0,959.0,17.8,18.331506313687076,1.0,900.4585237071984,0.0
181,1,8,Monday,1,13,0,976.0,18.3,18.331325548465525,1.0,1167.9563349548196,0.0
182,1,8,Monday,1,14,0,973.5,19.4,18.331692287080077,1.0,1630.2442243041119,0.0
183,1,8,Monday,1,15,0,947.0,20.0,18.33161405584315,1.0,2072.2024316433503,0.0
184,1,8,Monday,1,16,0,882.0,20.0,18.33166457994202,1.0,2465.706524446032,0.0
185,1,8,Monday,1,17,0,760.0,19.4,18.33173606140209,1.0,2675.581802782024,0.0
186,1,8,Monday,1,18,0,419.5,17.2,20.434112266332274,1.0,546.721171344383,299.61683612965044
187,1,8,Monday,1,19,0,0.0,15.0,20.50682533499642,1.0,88.45810915710227,31.98223706231343
188,1,8,Monday,1,20,0,0.0,12.2,20.60167825232941,2.0,104.298330728376,0.0
189,1,8,Monday,1,21,0,0.0,12.8,20.575503037273148,2.0,231.57469992044298,0.0
190,1,8,Monday,1,22,0,0.0,9.4,20.08628144264255,2.0,58.066916667171675,290.4656909661795
191,1,8,Monday,1,23,0,0.0,8.9,18.336954946429426,2.0,970.7386116374406,0.0
192,1,8,Monday,1,24,0,0.0,6.7,18.28545340404333,2.0,89.91968187483144,14.94590554102303
193,1,9,Tuesday,2,1,0,0.0,6.7,18.279016242142404,2.0,0.0,383.78431742037174
194,1,9,Tuesday,2,2,0,0.0,5.0,18.292131130276253,2.0,0.0,1055.2020174231698
195,1,9,Tuesday,2,3,0,0.0,6.1,18.301235652671984,2.0,0.0,1020.1675890548006
196,1,9,Tuesday,2,4,0,0.0,5.0,18.302897285791587,2.0,0.0,1413.7609385870983
197,1,9,Tuesday,2,5,0,0.0,5.0,18.30943316638568,2.0,0.0,1526.6312658577463
198,1,9,Tuesday,2,6,0,0.0,3.9,18.31216192295892,2.0,0.0,1857.5500936027802
199,1,9,Tuesday,2,7,0,0.0,5.0,18.31519617079008,2.0,0.0,1712.8312247143058
200,1,9,Tuesday,2,8,0,0.0,5.6,18.474369398663878,2.0,0.0,1780.5874232384667
201,1,9,Tuesday,2,9,0,396.0,8.3,19.42258179956374,2.0,0.0,1186.9623344231468
202,1,9,Tuesday,2,10,0,726.5,11.1,19.728353316215163,2.0,7.274623237816671,396.3808200423731
203,1,9,Tuesday,2,11,0,891.5,13.3,22.362969579027656,2.0,161.07585409279338,1850.609730015882
204,1,9,Tuesday,2,12,0,926.5,15.6,23.94277303655109,2.0,22.21770732973382,2614.8056038036284
205,1,9,Tuesday,2,13,0,956.0,17.2,24.038509255180703,2.0,0.0,1187.381566833819
206,1,9,Tuesday,2,14,0,949.5,19.4,19.978938925235465,2.0,3229.85881984561,0.0
207,1,9,Tuesday,2,15,0,919.0,20.6,19.39361393852566,1.0,3601.763356296394,0.0
208,1,9,Tuesday,2,16,0,855.0,21.1,19.337894524103067,1.0,3405.209102204531,0.0
209,1,9,Tuesday,2,17,0,726.0,19.4,19.333362135112687,0.0,2937.793280614521,0.0
210,1,9,Tuesday,2,18,0,352.0,17.8,19.336904696222504,1.0,2555.2536454598962,0.0
211,1,9,Tuesday,2,19,0,0.0,16.1,21.29578324137172,1.0,277.8505752260059,358.4868243151247
212,1,9,Tuesday,2,20,0,0.0,13.9,22.76665206460611,1.0,88.14650412120794,880.3352549810828
213,1,9,Tuesday,2,21,0,0.0,12.2,18.28187040976662,1.0,2733.7253501647056,0.0
214,1,9,Tuesday,2,22,0,0.0,12.2,18.156608383899034,2.0,2236.1197612410033,0.0
215,1,9,Tuesday,2,23,0,0.0,11.7,18.138501639535804,2.0,1286.4852260696769,0.0
216,1,9,Tuesday,2,24,0,0.0,10.6,18.17645878215742,2.0,542.5196607474799,0.0
217,1,10,Wednesday,3,1,0,0.0,9.4,18.20029009861044,2.0,62.17882759914028,0.0
218,1,10,Wednesday,3,2,0,0.0,9.4,18.221039613782715,2.0,0.0,192.90614463798312
219,1,10,Wednesday,3,3,0,0.0,8.9,18.24055224100833,2.0,0.0,470.1950820918718
220,1,10,Wednesday,3,4,0,0.0,8.9,18.242165453930156,2.0,0.0,537.0470746804131
221,1,10,Wednesday,3,5,0,0.0,8.9,18.266202111744846,2.0,0.0,815.2729892867301
222,1,10,Wednesday,3,6,0,0.0,8.9,18.272618996738135,2.0,0.0,813.8669038478165
223,1,10,Wednesday,3,7,0,0.0,9.4,18.32676804498137,2.0,322.5992659645017,0.0
224,1,10,Wednesday,3,8,0,0.0,10.0,19.93517613606471,2.0,0.0,1484.9629312877205
225,1,10,Wednesday,3,9,0,0.0,10.3,19.99671011741867,0.0,0.0,1943.4917393083088
226,1,10,Wednesday,3,10,0,0.0,11.7,20.02721959838116,0.0,0.0,1638.4577715847006
227,1,10,Wednesday,3,11,0,8.0,12.2,20.01384770129509,0.0,0.0,1301.9589868078679
228,1,10,Wednesday,3,12,0,8.0,14.4,20.011352410053753,0.0,0.0,790.8294338271171
229,1,10,Wednesday,3,13,0,23.5,15.366666666666667,20.006839484868543,1.0,0.0,334.17603838975083
230,1,10,Wednesday,3,14,0,104.5,18.3,20.004329816979386,1.0,121.29281644932854,0.0
231,1,10,Wednesday,3,15,0,456.5,20.0,20.001060326076477,0.0,408.4663083597776,0.0
232,1,10,Wednesday,3,16,0,594.5,21.1,27.22547841706408,1.0,264.6476118004859,3589.4949067513517
233,1,10,Wednesday,3,17,0,661.0,20.6,25.74696900216113,1.0,144.85862597295844,513.9446850320049
234,1,10,Wednesday,3,18,0,350.0,19.4,24.16981544441286,1.0,800.6518178877814,0.0
235,1,10,Wednesday,3,19,0,0.0,18.3,20.855322998976458,1.0,2950.198404458514,0.0
236,1,10,Wednesday,3,20,0,0.0,17.2,19.162056450221954,1.0,3736.921562875883,0.0
237,1,10,Wednesday,3,21,0,0.0,16.7,19.103784751989902,1.0,2268.996565285551,0.0
238,1,10,Wednesday,3,22,0,0.0,16.85,18.7772383398176,2.0,1994.635782757132,0.0
239,1,10,Wednesday,3,23,0,0.0,16.7,18.48253156480046,2.0,1664.9131066903828,0.0
240,1,10,Wednesday,3,24,0,0.0,16.7,18.464929686959707,1.0,1098.9268053506967,0.0
241,1,11,Thursday,4,1,0,0.0,15.933333333333335,18.452485945297816,2.0,810.4240911872967,0.0
242,1,11,Thursday,4,2,0,0.0,15.0,18.442107167567222,2.0,525.7198746691665,0.0
243,1,11,Thursday,4,3,0,0.0,15.0,18.43253570645882,2.0,368.857282419447,0.0
244,1,11,Thursday,4,4,0,0.0,14.4,18.42474100857087,2.0,248.32870727168392,0.0
245,1,11,Thursday,4,5,0,0.0,15.0,18.41688724536513,2.0,230.92831798650877,0.0
246,1,11,Thursday,4,6,0,0.0,15.0,18.412062972956473,2.0,178.79318299302486,0.0
247,1,11,Thursday,4,7,0,0.0,14.4,18.403443403861345,1.0,26.40125037925827,0.0
248,1,11,Thursday,4,8,0,0.0,14.4,20.971753884938142,2.0,127.97800156012087,1290.636666131986
249,1,11,Thursday,4,9,0,299.5,16.1,26.141981617483527,2.0,0.0,6204.927464801432
250,1,11,Thursday,4,10,0,562.5,16.950000000000006,26.924006976711013,2.0,0.0,4615.177283247542
251,1,11,Thursday,4,11,0,365.5,18.35,24.172468774470204,2.0,776.3937610016894,165.5461380091999
252,1,11,Thursday,4,12,0,415.0,20.85,24.067441201206048,1.0,428.5131325969768,0.0
253,1,11,Thursday,4,13,0,381.5,21.1,24.768999924503,0.0,68.89423833836837,152.58192358873123
254,1,11,Thursday,4,14,0,315.0,18.9,27.714729557482453,1.0,13.1713195264987,2552.2959386149673
255,1,11,Thursday,4,15,0,614.0,15.6,27.661342496925123,0.0,0.0,2335.100685976472
256,1,11,Thursday,4,16,0,557.0,11.1,23.956921272973197,0.0,606.6794763409728,313.95035305537556
257,1,11,Thursday,4,17,0,518.0,8.9,23.927517742493972,0.0,0.0,372.00556005631444
258,1,11,Thursday,4,18,0,62.0,7.2,23.888632071956774,0.0,0.0,1437.7353354833522
259,1,11,Thursday,4,19,0,0.0,7.2,23.901229890081055,0.0,0.0,1952.672997276286
260,1,11,Thursday,4,20,0,0.0,8.3,23.902595991363686,1.0,0.0,1799.7728604761928
261,1,11,Thursday,4,21,0,0.0,8.3,23.462561226073127,2.0,0.0,1707.8471212543263
262,1,11,Thursday,4,22,0,0.0,7.8,18.551273100559886,2.0,1192.3259228212478,115.5463597142812
263,1,11,Thursday,4,23,0,0.0,7.2,17.990261295011976,2.0,1366.7346413741907,0.0
264,1,11,Thursday,4,24,0,0.0,6.7,18.000256917054614,2.0,0.0,115.63687787024294
265,1,12,Friday,5,1,0,0.0,5.6,18.07381873299415,2.0,0.0,878.4345917467308
266,1,12,Friday,5,2,0,0.0,5.0,18.139296384758687,2.0,0.0,1594.246462570538
267,1,12,Friday,5,3,0,0.0,3.9,18.199627128121435,2.0,0.0,2008.7774769080252
268,1,12,Friday,5,4,0,0.0,3.3,18.175304198092466,2.0,0.0,2445.456521606712
269,1,12,Friday,5,5,0,0.0,2.2,18.21750399509446,2.0,0.0,2596.084408759538
270,1,12,Friday,5,6,0,0.0,1.7,18.226186498707015,1.0,0.0,2916.1451557121095
271,1,12,Friday,5,7,0,0.0,1.1,18.24607480559377,1.0,0.0,3365.3439650280143
272,1,12,Friday,5,8,0,0.0,1.1,18.253910283894804,1.0,0.0,3076.6957990423725
273,1,12,Friday,5,9,0,610.0,2.8,18.26674060676602,1.0,0.0,2604.5972555601707
274,1,12,Friday,5,10,0,849.5,5.0,18.275152116115613,0.0,0.0,1842.8873301181777
275,1,12,Friday,5,11,0,945.0,7.2,18.284884441769652,0.0,0.0,1231.1865680215847
276,1,12,Friday,5,12,0,985.0,9.4,18.28206559316723,0.0,0.0,645.415810317698
277,1,12,Friday,5,13,0,1002.0,11.7,18.28748657963164,0.0,0.0,212.20536210890035
278,1,12,Friday,5,14,0,1000.5,12.8,18.290106936869336,0.0,111.43973332766313,0.0
