timestep,month,day,day_name,day_of_week,hour,minute,direct_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load
67,1,3,Wednesday,3,19,0,0.0,10.0,20.266629847410357,2.0,52.50214485228969,719.0853036372514
68,1,3,Wednesday,3,20,0,0.0,8.3,20.181988671552535,2.0,0.0,837.5683130735642
69,1,3,Wednesday,3,21,0,0.0,5.6,21.561206285961447,2.0,0.0,2257.4092455920145
70,1,3,Wednesday,3,22,0,0.0,4.4,20.219995994660337,2.0,0.0,1754.4364197862435
71,1,3,Wednesday,3,23,0,0.0,2.2,20.205796379691883,2.0,0.0,2426.3975669617384
72,1,3,Wednesday,3,24,0,0.0,0.6,17.405559482673656,2.0,0.0,1098.2483918970922
73,1,4,Thursday,4,1,0,0.0,0.6,16.981191167148122,2.0,0.0,1247.3874288270056
74,1,4,Thursday,4,2,0,0.0,0.6,19.49361576929393,2.0,0.0,3990.918893971405
75,1,4,Thursday,4,3,0,0.0,-0.6,18.48924249821412,2.0,0.0,3368.646193487295
76,1,4,Thursday,4,4,0,0.0,1.7,16.859265891556785,2.0,0.0,1617.5499772859355
77,1,4,Thursday,4,5,0,0.0,0.6,21.300107614488596,2.0,0.0,5531.570503989174
78,1,4,Thursday,4,6,0,0.0,1.1,18.65069925252308,2.0,0.0,2768.7840648515435
79,1,4,Thursday,4,7,0,0.0,0.6,22.42586473364117,2.0,0.0,5708.204083081553
80,1,4,Thursday,4,8,0,0.0,0.0,22.454279901524743,2.0,0.0,7296.280877878005
81,1,4,Thursday,4,9,0,444.5,3.3,21.65930406089254,0.0,0.0,4222.362960710023
82,1,4,Thursday,4,10,0,823.0,7.2,21.42173975934022,0.0,0.0,2401.6854000018548
83,1,4,Thursday,4,11,0,899.5,9.4,21.86831958645093,0.0,0.0,2224.1505175184047
84,1,4,Thursday,4,12,0,907.5,10.0,20.9122082346195,1.0,0.0,899.7923835116394
85,1,4,Thursday,4,13,0,673.0,10.55,20.468145030990772,1.0,0.0,523.2619642814136
86,1,4,Thursday,4,14,0,545.5,12.2,21.183677176568516,0.0,0.0,953.335237288887
87,1,4,Thursday,4,15,0,330.0,11.7,20.598072716732872,0.0,0.0,375.9320965336319
88,1,4,Thursday,4,16,0,76.0,12.2,19.547965158315534,0.0,642.8030416548426,0.0
89,1,4,Thursday,4,17,0,116.5,11.7,18.690260309886124,0.0,1082.0905240179673,0.0
90,1,4,Thursday,4,18,0,21.5,10.6,20.039546689260316,0.0,39.393352431714646,1000.9011484857286
91,1,4,Thursday,4,19,0,0.0,10.0,19.68806985261049,0.0,0.0,730.5010196556015
92,1,4,Thursday,4,20,0,0.0,9.4,22.547567348296283,1.0,0.0,1994.8921282744545
93,1,4,Thursday,4,21,0,0.0,8.9,20.839654063590523,2.0,0.0,774.5883884018164
94,1,4,Thursday,4,22,0,0.0,8.3,18.982877179434166,2.0,257.2020978247909,444.2493154446698
95,1,4,Thursday,4,23,0,0.0,8.3,18.785857783732606,2.0,0.0,286.6957957637606
96,1,4,Thursday,4,24,0,0.0,7.8,18.699212238654205,2.0,0.0,865.4014719478016
97,1,5,Friday,5,1,0,0.0,8.3,19.54253402366618,2.0,0.0,1404.3801307594306
98,1,5,Friday,5,2,0,0.0,7.8,18.98982573584252,2.0,0.0,1421.2829282210357
99,1,5,Friday,5,3,0,0.0,7.2,17.398767712051423,2.0,0.0,479.41218793141627
100,1,5,Friday,5,4,0,0.0,7.2,18.89804576068262,2.0,0.0,2027.4482851817565
101,1,5,Friday,5,5,0,0.0,6.7,18.139867334271266,2.0,0.0,1329.3350498045147
102,1,5,Friday,5,6,0,0.0,6.7,18.71132640531683,2.0,0.0,1980.657104096719
103,1,5,Friday,5,7,0,0.0,6.7,18.656865088813465,2.0,0.0,1204.5693130933614
104,1,5,Friday,5,8,0,0.0,6.7,19.982317149259462,2.0,0.0,976.1590634731381
105,1,5,Friday,5,9,0,116.5,7.2,21.343570506186055,2.0,0.0,3360.945749040691
106,1,5,Friday,5,10,0,290.5,10.0,20.493689271036168,1.0,0.0,1813.815817253871
107,1,5,Friday,5,11,0,709.5,11.7,19.23653910392372,1.0,58.24138202379865,80.86766589726554
108,1,5,Friday,5,12,0,900.0,13.3,19.01400314047245,1.0,451.5003513979547,0.0
109,1,5,Friday,5,13,0,954.5,14.4,18.41953498652254,0.0,827.2916651530311,19.042717129811436
110,1,5,Friday,5,14,0,955.5,16.1,17.461747766817176,1.0,2264.610468506702,0.0
111,1,5,Friday,5,15,0,934.0,16.1,18.214629546951073,1.0,1640.9745698287231,0.0
112,1,5,Friday,5,16,0,874.0,16.1,19.245298188070834,0.0,935.0140297709095,0.0
113,1,5,Friday,5,17,0,745.5,14.4,16.78007292197376,0.0,3099.998301238927,0.0
114,1,5,Friday,5,18,0,352.0,12.8,18.101289373370363,1.0,2013.1445933138639,0.0
115,1,5,Friday,5,19,0,0.0,10.6,19.65754955114153,1.0,47.030744042793145,305.15894834028853
116,1,5,Friday,5,20,0,0.0,9.4,20.313361612362634,2.0,0.0,284.22945555112443
117,1,5,Friday,5,21,0,0.0,8.9,19.782121312166876,2.0,79.2524047435666,74.45547735744924
118,1,5,Friday,5,22,0,0.0,8.9,17.10358774982756,2.0,2358.4123285305745,0.0
119,1,5,Friday,5,23,0,0.0,8.3,17.2671835662697,2.0,2152.137772487651,0.0
120,1,5,Friday,5,24,0,0.0,7.2,17.910798191991248,2.0,172.75352415952563,0.0
121,1,6,Saturday,6,1,0,0.0,6.7,17.839780723711826,2.0,0.0,706.335319636757
122,1,6,Saturday,6,2,0,0.0,5.0,17.985090205921896,2.0,0.0,1278.0791855229747
123,1,6,Saturday,6,3,0,0.0,5.6,16.624108976747284,2.0,0.0,442.65752510735814
124,1,6,Saturday,6,4,0,0.0,4.4,16.876628827790054,2.0,0.0,1093.6479684975577
125,1,6,Saturday,6,5,0,0.0,5.0,19.29932454089033,2.0,0.0,2586.5370413796763
126,1,6,Saturday,6,6,0,0.0,5.0,18.315382469250824,2.0,0.0,1939.9323859635367
127,1,6,Saturday,6,7,0,0.0,6.7,18.59039847065666,2.0,0.0,1719.1945815348772
128,1,6,Saturday,6,8,0,0.0,7.399999999999999,19.402077167595923,1.0,0.0,2554.573812269376
129,1,6,Saturday,6,9,0,453.0,8.3,18.90351579216929,2.0,0.0,1064.8522510417947
130,1,6,Saturday,6,10,0,91.5,8.9,19.578382123983328,2.0,0.0,1342.9847904160492
131,1,6,Saturday,6,11,0,106.0,10.6,19.988534606567967,2.0,0.0,1440.4518206087462
132,1,6,Saturday,6,12,0,832.5,13.05,19.88530147324525,2.0,0.0,317.65732005798566
133,1,6,Saturday,6,13,0,888.0,16.7,18.59200400273307,2.0,1592.965733283005,11.300608853282359
134,1,6,Saturday,6,14,0,388.5,17.2,19.358258750488034,1.0,543.9989281283366,0.0
135,1,6,Saturday,6,15,0,5.5,16.7,17.09223578911492,2.0,1958.5397893038391,0.0
136,1,6,Saturday,6,16,0,4.0,17.2,18.315764817395802,1.0,726.8464285129274,0.0
137,1,6,Saturday,6,17,0,16.0,16.7,19.159108849349995,1.0,980.3444663750576,170.92896268188142
138,1,6,Saturday,6,18,0,10.5,15.0,20.345182943662834,1.0,550.0472196857387,62.61804649758244
139,1,6,Saturday,6,19,0,0.0,15.0,20.64737308214428,0.0,0.0,541.4002983720006
140,1,6,Saturday,6,20,0,0.0,15.0,20.37780982891188,1.0,373.1069579537331,0.0
141,1,6,Saturday,6,21,0,0.0,15.0,20.487766382074547,2.0,111.4338321726837,0.0
142,1,6,Saturday,6,22,0,0.0,14.4,19.67666659988499,2.0,78.30041375176837,52.85688341822506
143,1,6,Saturday,6,23,0,0.0,13.9,18.98629751778934,2.0,311.7418739993121,0.0
144,1,6,Saturday,6,24,0,0.0,12.8,18.627856877259035,2.0,178.72972159244247,0.0
145,1,7,Sunday,7,1,0,0.0,12.8,18.516556945729434,2.0,35.465436525413544,0.0
146,1,7,Sunday,7,2,0,0.0,12.8,18.37248183399531,2.0,0.0,22.4892568621797
147,1,7,Sunday,7,3,0,0.0,12.2,18.198713726002772,2.0,0.0,161.2274693406174
148,1,7,Sunday,7,4,0,0.0,12.8,18.547171207711216,2.0,0.0,400.9002935850776
149,1,7,Sunday,7,5,0,0.0,12.8,18.47493006203167,2.0,0.0,481.6986445213712
150,1,7,Sunday,7,6,0,0.0,12.8,17.899905687266234,2.0,0.0,165.13090696015914
151,1,7,Sunday,7,7,0,0.0,12.8,17.728963834129875,2.0,0.0,241.63034192819725
152,1,7,Sunday,7,8,0,0.0,12.8,18.21648512375451,2.0,0.0,110.05927401520057
153,1,7,Sunday,7,9,0,0.0,13.3,19.683504148588696,2.0,0.0,1382.7359289211342
154,1,7,Sunday,7,10,0,4.5,14.2,19.663523538860886,2.0,0.0,1088.191885100963
155,1,7,Sunday,7,11,0,0.0,16.1,19.898581674314347,2.0,0.0,728.4732801783765
156,1,7,Sunday,7,12,0,2.0,18.3,18.60544227010309,2.0,855.3254403727985,58.68129822354772
157,1,7,Sunday,7,13,0,17.5,18.9,19.497465482599505,2.0,777.9748319133939,0.0
158,1,7,Sunday,7,14,0,0.0,18.9,18.637016112323902,2.0,822.678162671486,0.0
159,1,7,Sunday,7,15,0,0.0,18.9,17.90203622884816,1.0,1264.389910251528,0.0
160,1,7,Sunday,7,16,0,0.0,19.4,18.426505906373862,1.0,447.11927909699716,0.0
161,1,7,Sunday,7,17,0,0.0,19.4,18.891344160140534,1.0,275.46061987517385,0.0
162,1,7,Sunday,7,18,0,0.0,18.9,18.687817367467577,1.0,409.87939761595226,0.0
163,1,7,Sunday,7,19,0,0.0,17.8,18.176634409404066,1.0,563.5032445621413,0.0
164,1,7,Sunday,7,20,0,0.0,17.8,19.731716932318257,1.0,130.24368630754026,663.0793234810045
165,1,7,Sunday,7,21,0,0.0,16.95,19.67710453773745,2.0,0.0,112.03484030935633
166,1,7,Sunday,7,22,0,0.0,16.1,18.915964032949176,2.0,290.24112345573667,16.375524346197682
167,1,7,Sunday,7,23,0,0.0,15.0,18.577823698922327,2.0,134.91302069486895,8.62060034437053
168,1,7,Sunday,7,24,0,0.0,13.9,18.231767596826167,2.0,9.616470280343487,0.0
169,1,8,Monday,1,1,0,0.0,13.05,18.273315145068942,2.0,0.0,200.37767304193676
170,1,8,Monday,1,2,0,0.0,12.8,18.238208734365998,2.0,0.0,319.7144838609593
171,1,8,Monday,1,3,0,0.0,12.2,18.051591996827135,2.0,0.0,363.22582185997976
172,1,8,Monday,1,4,0,0.0,11.1,19.105428128847077,2.0,0.0,1284.6754370105166
173,1,8,Monday,1,5,0,0.0,10.6,18.5690792404407,2.0,0.0,1084.6783175596913
174,1,8,Monday,1,6,0,0.0,11.1,18.288188229119967,2.0,0.0,780.6217100216459
175,1,8,Monday,1,7,0,0.0,10.0,18.45344520984904,2.0,0.0,1022.0297056624922
176,1,8,Monday,1,8,0,0.0,9.4,18.37788095943113,2.0,41.663505933742464,0.0
177,1,8,Monday,1,9,0,512.0,11.7,18.48761645259291,2.0,0.0,424.2796089401832
178,1,8,Monday,1,10,0,807.5,13.9,18.534014548833298,2.0,188.02995163699936,0.0
179,1,8,Monday,1,11,0,910.5,15.6,18.983174293379122,1.0,237.7798842227548,0.0
180,1,8,Monday,1,12,0,959.0,17.8,18.680875850068503,1.0,736.6812158136978,0.0
181,1,8,Monday,1,13,0,976.0,18.3,18.315003507635726,1.0,1380.062472667355,0.0
182,1,8,Monday,1,14,0,973.5,19.4,19.213535545987888,1.0,968.7622193587368,0.0
183,1,8,Monday,1,15,0,947.0,20.0,18.370580575334355,1.0,2072.2024316433503,0.0
184,1,8,Monday,1,16,0,882.0,20.0,20.09696453889342,1.0,969.3951679977416,0.0
185,1,8,Monday,1,17,0,760.0,19.4,19.57584812201476,1.0,1777.7666178792213,0.0
186,1,8,Monday,1,18,0,419.5,17.2,21.279587602533063,1.0,546.721171344383,299.61683612965044
187,1,8,Monday,1,19,0,0.0,15.0,21.13889489279634,1.0,88.45810915710227,31.98223706231343
188,1,8,Monday,1,20,0,0.0,12.2,21.13595156497043,2.0,104.298330728376,0.0
189,1,8,Monday,1,21,0,0.0,12.8,21.024947550438373,2.0,239.57292712562545,0.0
190,1,8,Monday,1,22,0,0.0,9.4,20.48033772147622,2.0,58.066916667171675,290.4656909661795
191,1,8,Monday,1,23,0,0.0,8.9,19.092594166836996,2.0,649.0508614950242,0.0
192,1,8,Monday,1,24,0,0.0,6.7,18.744255656174936,2.0,35.27958496904348,5.863959185351692
193,1,9,Tuesday,2,1,0,0.0,6.7,18.804881603669934,2.0,0.0,510.0847997976776
194,1,9,Tuesday,2,2,0,0.0,5.0,19.140655172880212,2.0,0.0,1457.2859456443857
195,1,9,Tuesday,2,3,0,0.0,6.1,19.558909740359702,2.0,0.0,1602.6243100923882
196,1,9,Tuesday,2,4,0,0.0,5.0,19.85946861423083,2.0,0.0,2268.7482717746825
197,1,9,Tuesday,2,5,0,0.0,5.0,17.74214707283373,2.0,0.0,487.80785027474326
198,1,9,Tuesday,2,6,0,0.0,3.9,17.712565980118658,2.0,0.0,1166.7400690973366
199,1,9,Tuesday,2,7,0,0.0,5.0,19.07709583118225,2.0,0.0,1992.8614874548887
200,1,9,Tuesday,2,8,0,0.0,5.6,19.856842812066713,2.0,0.0,2899.9053620617187
201,1,9,Tuesday,2,9,0,396.0,8.3,20.697365935170662,2.0,0.0,1935.0412707874398
202,1,9,Tuesday,2,10,0,726.5,11.1,20.469634373213445,2.0,7.851606076893912,427.8195521151085
203,1,9,Tuesday,2,11,0,891.5,13.3,24.402824456669656,2.0,254.7976609497806,2927.384946643274
204,1,9,Tuesday,2,12,0,926.5,15.6,25.322479453380645,2.0,26.62109456714336,3133.0409668505945
205,1,9,Tuesday,2,13,0,956.0,17.2,25.065877830529793,2.0,0.0,1187.381566833819
206,1,9,Tuesday,2,14,0,949.5,19.4,20.785935867001882,2.0,3166.511385433531,0.0
207,1,9,Tuesday,2,15,0,919.0,20.6,19.763940774316822,1.0,4127.745701378631,0.0
208,1,9,Tuesday,2,16,0,855.0,21.1,19.945073810329937,1.0,3405.209102204531,0.0
209,1,9,Tuesday,2,17,0,726.0,19.4,18.146182498976394,0.0,4690.639384995822,0.0
210,1,9,Tuesday,2,18,0,352.0,17.8,17.905603295928728,1.0,4053.2118384901023,0.0
211,1,9,Tuesday,2,19,0,0.0,16.1,20.58153642020802,1.0,236.9581552387457,305.72683356157245
212,1,9,Tuesday,2,20,0,0.0,13.9,22.344120196117842,1.0,88.14650412120794,880.3352549810828
213,1,9,Tuesday,2,21,0,0.0,12.2,18.15567221466146,1.0,2733.7253501647056,0.0
214,1,9,Tuesday,2,22,0,0.0,12.2,18.932892061867452,2.0,1066.3190371581745,0.0
215,1,9,Tuesday,2,23,0,0.0,11.7,18.864301280077733,2.0,629.2338454687741,0.0
216,1,9,Tuesday,2,24,0,0.0,10.6,18.404213218074087,2.0,546.8202314304564,0.0
217,1,10,Wednesday,3,1,0,0.0,9.4,18.472891945855903,2.0,20.527390298491273,0.0
218,1,10,Wednesday,3,2,0,0.0,9.4,18.5570048410985,2.0,0.0,313.8888335401153
219,1,10,Wednesday,3,3,0,0.0,8.9,18.744110997155005,2.0,0.0,685.5264022407732
220,1,10,Wednesday,3,4,0,0.0,8.9,17.79356115644626,2.0,0.0,172.4063819452575
221,1,10,Wednesday,3,5,0,0.0,8.9,17.723071814677994,2.0,0.0,445.6891639633446
222,1,10,Wednesday,3,6,0,0.0,8.9,17.913951364474464,2.0,0.0,622.5178455651525
223,1,10,Wednesday,3,7,0,0.0,9.4,18.572218513005094,2.0,155.94306016088504,0.0
224,1,10,Wednesday,3,8,0,0.0,10.0,20.43280438274592,2.0,0.0,2128.3780188288974
225,1,10,Wednesday,3,9,0,0.0,10.3,19.564998032206333,0.0,0.0,1521.0374932099821
226,1,10,Wednesday,3,10,0,0.0,11.7,21.49528024614837,0.0,0.0,2647.994306251055
227,1,10,Wednesday,3,11,0,8.0,12.2,20.577225619981093,0.0,0.0,1451.4497248867576
228,1,10,Wednesday,3,12,0,8.0,14.4,20.499658884771943,0.0,0.0,790.8294338271171
229,1,10,Wednesday,3,13,0,23.5,15.366666666666667,20.597431462558127,1.0,0.0,495.45882615047566
230,1,10,Wednesday,3,14,0,104.5,18.3,20.400452900185698,1.0,121.29281644932854,0.0
231,1,10,Wednesday,3,15,0,456.5,20.0,20.32757709036049,0.0,408.4663083597776,0.0
232,1,10,Wednesday,3,16,0,594.5,21.1,27.5299907107439,1.0,281.8194156445735,3822.4012308203323
233,1,10,Wednesday,3,17,0,661.0,20.6,26.037656432805264,1.0,205.4160542677841,728.7967050776896
234,1,10,Wednesday,3,18,0,350.0,19.4,24.655853439426572,1.0,560.4613906303911,0.0
235,1,10,Wednesday,3,19,0,0.0,18.3,20.995337387326597,1.0,2909.9427456364215,0.0
236,1,10,Wednesday,3,20,0,0.0,17.2,18.922062455001228,1.0,4255.435986919087,0.0
237,1,10,Wednesday,3,21,0,0.0,16.7,20.496051840205833,1.0,730.0418980071375,0.0
238,1,10,Wednesday,3,22,0,0.0,16.85,18.21799554341454,2.0,2255.6816892932857,0.0
239,1,10,Wednesday,3,23,0,0.0,16.7,18.548349256899826,2.0,1664.9131066903828,0.0
240,1,10,Wednesday,3,24,0,0.0,16.7,17.867304519906263,1.0,1571.8002190883437,0.0
241,1,11,Thursday,4,1,0,0.0,15.933333333333335,18.517450828140692,2.0,600.8020036263092,0.0
242,1,11,Thursday,4,2,0,0.0,15.0,17.857323410987078,2.0,814.8890383158491,0.0
243,1,11,Thursday,4,3,0,0.0,15.0,18.045185844605275,2.0,409.06276360468644,0.0
244,1,11,Thursday,4,4,0,0.0,14.4,18.3751818471775,2.0,138.4716338744356,0.0
245,1,11,Thursday,4,5,0,0.0,15.0,18.094436183039544,2.0,324.0157371195638,0.0
246,1,11,Thursday,4,6,0,0.0,15.0,18.138583248846082,2.0,206.83575802667121,0.0
247,1,11,Thursday,4,7,0,0.0,14.4,18.274446623859284,1.0,9.91295617947327,0.0
248,1,11,Thursday,4,8,0,0.0,14.4,20.428881417555626,2.0,113.67916687666923,1146.4353182405443
249,1,11,Thursday,4,9,0,299.5,16.1,27.674399480483018,2.0,0.0,7760.480263734253
250,1,11,Thursday,4,10,0,562.5,16.950000000000006,29.24142729804769,2.0,0.0,7319.867266276013
251,1,11,Thursday,4,11,0,365.5,18.35,25.835606752538588,2.0,233.35510976489104,49.75701653816688
252,1,11,Thursday,4,12,0,415.0,20.85,25.12656002249411,1.0,428.5131325969768,0.0
253,1,11,Thursday,4,13,0,381.5,21.1,25.583414843228464,0.0,68.89423833836837,152.58192358873123
254,1,11,Thursday,4,14,0,315.0,18.9,28.74158448795817,1.0,13.1713195264987,2552.2959386149673
255,1,11,Thursday,4,15,0,614.0,15.6,28.768330581743243,0.0,0.0,2677.4323808806816
256,1,11,Thursday,4,16,0,557.0,11.1,24.535281901135626,0.0,885.985079956684,458.4881135782219
257,1,11,Thursday,4,17,0,518.0,8.9,24.52195221275595,0.0,0.0,410.91589326853705
258,1,11,Thursday,4,18,0,62.0,7.2,24.352423462632107,0.0,0.0,1437.7353354833522
259,1,11,Thursday,4,19,0,0.0,7.2,23.621306406908772,0.0,0.0,1366.4938306845322
260,1,11,Thursday,4,20,0,0.0,8.3,24.27457541824844,1.0,0.0,2018.5652663324154
261,1,11,Thursday,4,21,0,0.0,8.3,24.571131925336296,2.0,0.0,2305.6456504010503
262,1,11,Thursday,4,22,0,0.0,7.8,19.383116287063295,2.0,1790.443548773079,173.50896292276911
263,1,11,Thursday,4,23,0,0.0,7.2,18.220806985035107,2.0,1854.8161701010367,0.0
264,1,11,Thursday,4,24,0,0.0,6.7,18.464498489060784,2.0,0.0,147.70068846026692
265,1,12,Friday,5,1,0,0.0,5.6,18.424062406628504,2.0,0.0,878.4345917467308
266,1,12,Friday,5,2,0,0.0,5.0,17.9332606295319,2.0,0.0,1198.4801916151666
267,1,12,Friday,5,3,0,0.0,3.9,18.873123471644433,2.0,0.0,2489.0848236474717
268,1,12,Friday,5,4,0,0.0,3.3,18.184798882697613,2.0,0.0,2277.266607996334
269,1,12,Friday,5,5,0,0.0,2.2,17.970803283470158,2.0,0.0,2167.5847185582484
270,1,12,Friday,5,6,0,0.0,1.7,17.9385022174311,1.0,0.0,2552.0232858956197
271,1,12,Friday,5,7,0,0.0,1.1,17.722882809696916,1.0,0.0,2901.1668401440556
272,1,12,Friday,5,8,0,0.0,1.1,17.297453957407946,1.0,0.0,2290.1001342113623
273,1,12,Friday,5,9,0,610.0,2.8,18.06118506485312,1.0,0.0,2604.5972555601707
274,1,12,Friday,5,10,0,849.5,5.0,17.8350707852015,0.0,0.0,1662.9223409356584
275,1,12,Friday,5,11,0,945.0,7.2,19.15303605653979,0.0,0.0,2047.8608239642335
276,1,12,Friday,5,12,0,985.0,9.4,18.64282777448015,0.0,0.0,806.0735193060967
