cooling,heating
-0.0,4994.528759172505
-0.0,7800.090094847512
-0.0,1754.6560020707707
-0.0,4238.596174326543
-0.0,2995.240568921606
-0.0,2543.695301690956
-0.0,3135.042337531812
-0.0,5129.761192435504
-0.0,5937.990144729853
-0.0,7550.824599474551
-0.0,6645.42012739065
-0.0,7250.611990797189
-0.0,4869.240338904533
-0.0,7048.957480672108
-0.0,1415.5063132825753
-0.0,5427.739457390421
-0.0,3565.723660732858
-0.0,4740.283658246705
-0.0,2672.0740469858465
-0.0,2957.9411043372183
-0.0,7416.105881848186
-0.0,4701.074790457304
-0.0,2332.8146660019815
-0.0,5053.225605206143
-0.0,6815.732517043678
-0.0,7187.338141868226
-0.0,1994.985528274402
-0.0,1724.0697259636145
-0.0,2747.68378601942
-0.0,5144.041580508996
-0.0,5018.806820611465
-0.0,4559.425026911174
-0.0,9176.982609472892
-0.0,6609.038693753688
-0.0,5005.086442845488
-0.0,3602.096284160586
-0.0,5992.623561983464
-0.0,6672.654033439799
-0.0,1127.0091009723437
-0.0,5569.912406774107
-0.0,6884.872949219137
-0.0,6068.158383612706
-0.0,4472.610479465596
-0.0,8087.059158633328
-0.0,2455.9639299260116
-0.0,3742.07561831039
-0.0,8317.981553148127
-0.0,3172.0496183468554
-0.0,4937.045912247599
-0.0,2594.863103545895
-0.0,1861.343078572446
-0.0,5894.360774273878
-0.0,3637.152855610216
-0.0,4262.836762767183
-0.0,4971.26505117765
-0.0,2219.9510598326146
-0.0,4857.282802658788
-0.0,2130.195635665556
-0.0,3482.206008077642
-26.029161768894074,2129.172048777697
-0.0,415.3195156648988
-0.0,458.0177506204652
-748.5261995219166,0.0
-1291.1623616881002,0.0
-537.8788855840749,0.0
-286.02823524822423,151.67688410091338
-52.50214485228969,719.0853036372514
-0.0,837.5683130735642
-0.0,2257.4092455920145
-0.0,1754.4364197862435
-0.0,2426.3975669617384
-0.0,1098.2483918970922
-0.0,1247.3874288270056
-0.0,3990.918893971405
-0.0,3368.646193487295
-0.0,1617.5499772859355
