cooling,heating
-0.0,5144.630966156323
-0.0,2004.7660576058374
-0.0,5845.7331851311865
-0.0,5329.711522918232
-0.0,5265.154853575309
-0.0,4518.065449840933
-0.0,3278.9671158567685
-0.0,7637.713480637911
-0.0,4994.283666363193
-0.0,4823.779027216255
-0.0,7772.399421940913
-0.0,5992.523995494523
-0.0,2378.1950398249246
-0.0,4696.692082353571
-0.0,2335.378207624766
-0.0,6132.423647226629
-0.0,6031.001808605716
-0.0,4345.024761457645
-0.0,7992.333908348055
-0.0,2108.2883888526117
-0.0,5257.108222697629
-0.0,1111.4057935968542
-0.0,2839.853720989006
-0.0,1732.420165438554
-0.0,2133.727049271275
-0.0,4629.676478353038
-0.0,2934.5130374592145
-0.0,2186.090793901352
-0.0,3108.7503768094607
-0.0,4062.5418125694455
-0.0,4792.4710716890995
-0.0,2985.320503333257
-0.0,6691.403602810038
-0.0,6166.089572092912
-0.0,5041.780773763233
-0.0,4856.3974782672085
-0.0,6705.36600808461
-0.0,5052.878373858091
-0.0,1824.8555860488966
-0.0,5284.656940953304
-0.0,6745.761644050875
-0.0,4503.551788130908
-0.0,6457.509484554692
-0.0,5755.950617650083
-0.0,6044.386330963452
-0.0,3627.088445212909
-0.0,5291.223419851218
-0.0,6188.245785604268
-0.0,5183.13712716338
-0.0,8802.633896676927
-0.0,6042.376105907759
-0.0,2445.76415775712
-0.0,6099.746335292104
-0.0,6345.723150700071
-0.0,5030.614108518041
-0.0,2002.9710663165577
-0.0,2843.032253692067
-0.0,1660.602244312357
-0.0,5235.2292795839285
-33.74133739874518,2760.0240497809227
-0.0,1330.8058853322113
-0.0,520.6650060967277
-1026.187355839573,0.0
-1467.4784650407746,0.0
-1032.6658505644743,0.0
-281.51789079378983,149.28510976270252
-42.70854214125575,584.9491497909706
-0.0,298.6090169696243
-0.0,2332.518580942925
-0.0,1436.340245016195
-0.0,1550.6489231875858
-0.0,1679.1760580925618
-0.0,1672.4069400663782
-0.0,2790.17374814103
-0.0,3368.646193487295
-0.0,4052.1109352137805
-0.0,2875.2696862787725
-0.0,1119.7425548199535
-0.0,5983.783833968232
-0.0,3753.1492819956916
-0.0,4711.138815739628
-0.0,806.4170735959412
-0.0,1645.9102895632923
-0.0,961.5032148377124
-0.0,771.8877397181805
-0.0,540.304127362881
-0.0,330.74179025554315
-417.18517094809556,0.0
-1463.614163232609,0.0
-15.41190429009066,391.5836493236593
-0.0,1585.8242924548176
-0.0,438.9669985830406
-0.0,833.0009230656547
-282.8753369620849,488.59311749157064
-0.0,197.56672697968506
-0.0,865.4014719478016
-0.0,1078.2633131465582
-0.0,1579.6544605780625
-0.0,849.4352612310147
-0.0,1741.7897512447216
-0.0,2438.5586383572913
-0.0,930.3967483824588
-0.0,1826.7092192993746
-0.0,1219.9279077463336
-0.0,3031.833327460318
-0.0,1923.8841880237094
-110.13226996793233,152.91772452506308
-447.16640324512906,0.0
-736.9821272757617,16.96395935143745
-1047.6714205500837,0.0
-1098.287773010084,0.0
-3001.762984708218,0.0
-1713.7473403079794,0.0
-1667.067605178377,0.0
-138.05013296334465,895.7381868124348
-0.0,304.9767742813386
-68.5851610738248,64.43389224481167
-1481.196740215121,0.0
-1872.5643233096398,0.0
-358.99769652660837,0.0
-0.0,753.7098596652702
-0.0,1635.0835972546947
-0.0,839.5378889871017
-0.0,1696.3791085604225
-0.0,782.1601589276203
-0.0,1257.914102493495
-0.0,503.2157213823929
-0.0,1727.413512874072
-0.0,1602.845460599384
-0.0,1092.8852800176614
-0.0,557.3762770601577
-0.0,221.4891491078193
-1592.965733283005,11.300608853282359
-1668.1649094184513,0.0
-1378.393583489482,0.0
-1241.2302077867123,0.0
-1016.8249692323806,177.28955809032232
-1098.7266878487235,125.08038649327968
-0.0,132.1839877126506
-173.24230405801384,0.0
-124.02610989970147,0.0
-83.8840164357634,56.62610789585368
-1232.8903905346958,0.0
-229.8831808226364,0.0
-97.87007514631387,0.0
-0.0,60.616203685088706
-0.0,371.25652133734707
-0.0,106.15447959506115
-0.0,276.2350022632266
-0.0,668.9289317768714
-0.0,254.78827268310417
-0.0,37.73110104257392
-0.0,1106.17340469529
-0.0,2095.364133379026
-0.0,416.0726767714888
-637.6572032927967,43.74773711221416
-1356.298996852641,0.0
-630.1432215859996,0.0
-942.4028817864707,0.0
-258.09421899676784,0.0
-661.4887323294944,0.0
-371.0821540520824,0.0
-563.2909756433043,0.0
-63.00940726173885,320.7851092405243
-0.0,250.4531037653658
-474.58021146396226,26.77601200863927
-314.2823851408011,20.081848465182446
-5.783018207563912,0.0
-0.0,156.1903614421737
-0.0,294.9059093938222
-0.0,493.2094590906553
-0.0,790.325637390386
-0.0,350.682927775423
-0.0,497.3280910329426
-0.0,950.8126843105849
-40.04131779555597,0.0
-0.0,343.01129695987447
-388.9998353793391,0.0
-607.5945139300135,0.0
-1476.2536927139624,0.0
-1167.9563349548196,0.0
-1587.9254110634024,0.0
-2792.7561191914215,0.0
-2465.706524446032,0.0
-2355.1650349257206,0.0
-813.6076598422127,445.8772874907016
-81.59369959797466,29.500393668815992
-135.80121577918936,0.0
-231.57469992044298,0.0
-19.468791555608355,97.38791580565159
-1569.325832471942,0.0
-89.91968187483144,14.94590554102303
-0.0,470.80929447755636
-0.0,735.0138823328703
-0.0,592.9002661977564
-0.0,1192.7446584849504
-0.0,2436.9038366297937
-0.0,1857.5500936027802
-0.0,2712.097743532939
-0.0,2284.7962519627367
-0.0,1188.9837696910515
-7.33661442653874,399.75860572525477
-97.6681992996025,1122.1155458399735
-6.810370095474203,801.5135686745922
-0.0,1050.7979457676092
-3229.85881984561,0.0
-3601.763356296394,0.0
-4251.808022305191,0.0
-4345.7784922196315,0.0
-4079.783900216192,0.0
-449.44059414859964,579.8747444865975
-127.14488098968586,1269.8191759446565
-1322.993074473076,0.0
-2236.1197612410033,0.0
-761.4750981489648,0.0
-821.5560504117425,0.0
-62.17882759914028,0.0
-0.0,152.1262287587105
-0.0,515.708435495957
-0.0,766.4650762022875
-0.0,1195.5372987589894
-0.0,478.64419892148294
-426.7834346716782,0.0
-0.0,2115.745232533921
-0.0,700.3968180204162
-0.0,1638.4577715847006
-0.0,1183.633191167976
-0.0,481.79995042617884
-0.0,512.2487222627071
-158.5979447145053,0.0
-530.2751323481575,0.0
-364.6324110426695,4945.61871678951
-110.53377144964647,392.1633521754713
-496.44764457147016,0.0
-3472.0340500454886,0.0
-3736.921562875883,0.0
-3656.473219039102,0.0
-2392.4327516744765,0.0
-1401.29156489713,0.0
-1098.9268053506967,0.0
-810.4240911872967,0.0
-288.9533908369672,0.0
-514.3062648660652,0.0
-238.66673948728067,0.0
-153.16841807130695,0.0
-226.95272600021295,0.0
-44.160820003060486,0.0
-82.51445953838349,832.1444753633901
-0.0,8726.245903887306
-0.0,6310.190406880843
-363.39553230638387,77.48481500611696
-631.8270300125855,0.0
-65.20388171766163,144.40879147352715
-6.270785350077689,1215.1326181655593
-0.0,2453.912622516828
-433.84732343500144,224.51150183296477
-0.0,203.12019571597406
-0.0,590.8135257548474
-0.0,1129.5407393004207
-0.0,1622.358570988909
-0.0,2046.9170584372248
-1192.3259228212478,115.5463597142812
-1779.5196958890217,0.0
-0.0,51.16269655209787
-0.0,479.48359495487387
-0.0,2070.3684667738003
-0.0,3092.2500654652895
-0.0,4099.547919798335
-0.0,3151.8274997484787
-0.0,2825.251518851589
-0.0,1423.2126347598987
-0.0,3330.6189263958213
-0.0,1441.9319231746495
-0.0,1842.8873301181777
-0.0,1418.9452387304439
-0.0,946.50066336634
-0.0,159.84386198955613
-187.70985916663489,0.0
-1343.5004568044146,0.0
-1723.2605898317042,0.0
-1465.0473825619047,0.0
-2048.734526916385,0.0
-439.059792169764,0.0
-27.815042773080375,0.0
-86.50488589242528,0.0
-0.0,999.9411375709236
-0.0,488.4130689700535
-0.0,2076.3556635731084
-0.0,1639.4774335985012
-0.0,1307.1309074703606
-0.0,4402.298395833663
-0.0,4488.806285075967
-0.0,3510.6442483560754
-0.0,3417.3981090851257
-0.0,3874.5554637244863
-0.0,2724.8902462227175
-0.0,3693.1299024454293
-0.0,2267.685995574332
-0.0,608.5084200163818
-0.0,1209.3284489170699
-3.85140507020839,215.807041079192
-207.02942018725014,64.85194753645047
-460.50271984859876,0.0
-819.9295297348832,0.0
-1596.7790863540413,0.0
-1394.9247453842677,0.0
-691.566049370124,0.0
-0.0,59.011800301916814
-0.0,642.5493342588488
-0.0,1819.9340049606567
-0.0,2574.1328897063254
-0.0,1458.7574152931918
-0.0,4179.444161701178
-0.0,3491.1080567940817
-0.0,3164.437058868072
-0.0,2739.36004953202
-0.0,3463.5703014461105
-0.0,5882.344414834668
-0.0,5105.06290465206
-0.0,3608.314615037709
-0.0,845.0057440002122
-0.0,927.149419026479
-0.0,1527.7435684931756
-0.0,299.96760675283195
-317.38370042101246,0.0
-204.46578934779595,0.0
-1035.6372376464578,0.0
-1514.155145768703,0.0
-1350.7186085362289,0.0
-1536.4324325130856,0.0
-656.231065394294,0.0
-676.7938699092756,0.0
-127.98778584449897,0.0
-42.771105214721246,0.0
-0.0,213.17803511655015
-0.0,1352.0459630872463
-0.0,802.0833980449983
-0.0,1510.6032852796498
-0.0,1545.7917111044273
-0.0,1537.402238551071
-0.0,1753.6912683831454
-0.0,1466.6927410589908
-0.0,1072.0484237528667
-0.0,986.2846601103247
-0.0,3074.0342441582675
-0.0,1495.491284667791
-0.0,520.9740179329565
-0.0,236.71360879080012
-250.27168264237173,0.0
-722.3048612084017,0.0
-833.7126518526051,0.0
-909.1151837356099,0.0
-973.4353166530934,0.0
-235.08136421379584,330.3901593826154
-610.378629650604,0.0
-483.9562688735143,0.0
-92.19699175790588,0.0
-40.08729748217636,894.980439516538
-182.17037929635487,2077.7450060349133
-0.0,728.9288564860963
-0.0,1361.6317980497586
-0.0,2846.1477575571753
-0.0,3999.265252964315
-0.0,2830.2358658269295
-0.0,4258.8185008050805
-0.0,6527.172984309134
-0.0,1245.5909263787025
-0.0,7996.290102702356
-0.0,10644.460404033736
-161.60035213373217,5190.112752519679
-0.0,6247.554023776404
-0.0,5544.852798350064
-0.0,9398.542135820377
-0.0,8392.10070311834
-0.0,4395.32240217647
-0.0,3086.917178994435
-0.0,2042.7595643485106
-0.0,3126.4585675030194
-0.0,7005.539126729642
-0.0,9477.982901730518
-0.0,2858.3122282975346
-0.0,3091.2131470456634
-0.0,3686.985496858486
-0.0,6798.587979205716
-0.0,2101.140470444236
-0.0,2935.125020621809
-0.0,7687.981064213698
-0.0,3114.402301897735
-0.0,4639.698653099783
-0.0,10092.898749999986
-0.0,4435.544669559466
-0.0,8410.739217640448
-0.0,7220.836602253293
-0.0,3763.393041100989
-0.0,3214.5692393633653
-0.0,2839.7547284140637
-0.0,4407.36544988379
-0.0,724.4090087588187
-0.0,735.2632987025792
-0.0,1219.1094550965677
-0.0,852.42055155829
-0.0,2088.333121036662
-0.0,2292.7666361274646
-0.0,2918.626714800363
-0.0,2313.0918975228146
-0.0,3497.4488752251805
-0.0,5418.31274897034
-0.0,5944.381441058417
-0.0,4620.204006715531
-0.0,4299.842712660781
-0.0,1504.7421482621378
-0.0,2263.816262176871
-0.0,5845.115828137401
-0.0,2721.2250202711593
-0.0,3955.8642461196946
-0.0,5334.333858324222
-0.0,3596.821047421421
-0.0,4835.085214171646
-0.0,3311.028049055729
-0.0,5430.324711536721
-0.0,3555.856250454197
-0.0,4624.941859496926
-0.0,2123.244735450244
-0.0,2841.927749546747
-0.0,1635.3024830970435
-0.0,521.6479478304608
-0.0,2457.2934790712698
-0.0,2719.915296749926
-0.0,1093.2638723720875
-92.93334750079366,1982.243264299465
-0.0,1716.260158438173
-0.0,2533.9643780220445
-0.0,2145.243462972796
-0.0,3824.5073732113788
-0.0,3023.1568361966506
-0.0,2608.660149615482
-0.0,4220.947064388931
-0.0,2571.0249653429332
-0.0,2517.635236119493
-0.0,1055.3285062866762
-0.0,3177.470346619651
-0.0,3227.813190740129
-0.0,1585.13797371273
-0.0,2455.5352119508134
-0.0,2024.0011978123991
-0.0,1061.8230865573667
-49.95622538534903,8617.28117060546
-0.0,7389.477196159328
-3520.0868374238603,0.0
-930.3922851958221,0.0
-71.95045612131754,0.0
-120.39927346310571,15.204209573995826
-1761.344262180326,0.0
-723.5789822305576,0.0
-0.0,69.54408131178747
-0.0,350.7614798930779
-0.0,307.8068182161699
-0.0,627.3617853302495
-0.0,826.4553265630075
-0.0,1387.4813644551828
-0.0,827.6796327730368
-0.0,1092.0823654980315
-0.0,1062.0862301261761
-0.0,1065.7960177616549
-15.123275757983665,353.42118730178765
-48.639739936367604,1046.2238138143825
-521.3491575841223,0.0
-426.4307885526237,0.0
-455.2235984008113,0.0
-1013.5111246335146,0.0
-1915.6018846138932,0.0
-1857.3217500906073,0.0
-1665.0833293219473,0.0
-2159.359315057413,0.0
-940.7868462096708,0.0
-2620.7965908277697,0.0
-1379.6747753096909,0.0
-17.51636480643705,0.0
-481.5471088941631,0.0
-380.72609729690885,0.0
-271.14327829329164,0.0
-274.4138185828345,0.0
-180.93385408238942,0.0
-64.11339821958586,0.0
-116.40303010067228,0.0
-121.92495938669893,0.0
-235.53786370473563,0.0
-290.35844084453123,0.0
-387.00924732931037,0.0
-498.92912598685587,0.0
-467.131336644247,0.0
-540.5030599443862,0.0
-1165.8697859500546,0.0
-855.7814068707726,0.0
-1496.6993047910316,0.0
-1193.2144204389465,0.0
-687.9355706892065,0.0
-2716.251093435875,0.0
-1212.0580945815118,0.0
-1482.664869832127,0.0
-1119.5382968898627,0.0
-556.2831427340598,0.0
-491.88007636929115,0.0
-657.5029987374659,0.0
-409.12064272479375,0.0
-104.27849450056804,0.0
-0.0,145.0030927438855
-0.0,534.9326359746891
-0.0,318.35139592502986
-0.0,1004.508155753656
-0.0,784.7905211345832
-218.73580771000104,0.0
-0.0,199.14518578153698
-855.2965683831832,0.0
-554.5773965991577,0.0
-1930.6433832636262,0.0
-1268.0223817428512,0.0
-808.0397974463694,0.0
-1474.29737753391,0.0
-3374.9133488296793,0.0
-2383.0295844973507,0.0
-1431.7522181702325,0.0
-1018.0618064116738,0.0
-457.8189910786803,0.0
-0.0,140.1343533031426
-0.0,748.6052014342313
-0.0,327.82716582179586
-0.0,258.579317711475
-0.0,575.7202549746482
-0.0,2450.083631030526
-0.0,2967.5001359869484
-0.0,5595.197627979748
-0.0,6427.051693633423
-0.0,2423.3807075307823
-0.0,575.5634590228624
-0.0,4040.526912926888
-0.0,1900.0354272477332
-0.0,764.9144061215635
-0.0,261.7466725720679
-45.486237346983835,0.0
-244.14756904577212,0.0
-234.5432763676242,0.0
-1720.4035070189082,0.0
-2617.7943301532073,0.0
-2949.0411692682746,0.0
-3746.1789679849658,0.0
-2021.0630938007528,1.6941540946501539
-275.7314262029549,89.03919873582774
-0.0,288.33477369378295
-0.0,403.6019034003331
-137.0814484491242,97.46852706478072
-0.0,186.32164294305485
-0.0,380.44514813018003
-0.0,560.4024311381864
-0.0,2335.904458971026
-0.0,1086.6603388013293
-0.0,2266.5907622393493
-0.0,2552.5023573084827
-0.0,4648.314797540163
-0.0,5252.742679783811
-0.0,4090.58159869921
-0.0,8387.58304903403
-0.0,4155.318415990458
-0.0,2924.356812003408
-3595.437046882054,0.0
-4925.768444266938,0.0
-2438.6583356897922,0.0
-2837.465558483367,0.0
-2587.537149121331,0.0
-3696.943267976529,0.0
-190.21213285861757,2923.3094500731067
-0.0,4442.972913100931
-0.0,3245.7004970631
-0.0,3700.4844709663394
-0.0,7404.985189134412
-0.0,2417.7785422649813
-0.0,5845.830513016499
-0.0,6444.696172423115
-0.0,6413.602333450484
-0.0,2645.3689445038085
-0.0,1714.589551076809
-0.0,7628.761302652812
-292.5871591388295,486.5372636065962
-0.0,3230.9496376777447
-0.0,7298.979833848826
-0.0,10004.0118992181
-0.0,4344.700783864847
-0.0,3247.1355694767244
-2173.660146162596,112.64538515476927
-5141.933697462054,0.0
-3259.4362481032563,0.0
-4978.759258198379,0.0
-3386.650770264574,0.0
-1644.6286331789788,0.0
-910.0927833817823,0.0
-1035.8333804727986,0.0
-1529.9896895195104,0.0
-485.71389782558737,0.0
-196.00837272622567,0.0
-0.0,38.492514666973406
-0.0,164.94794790589074
-0.0,205.9268617924802
-0.0,760.2695582777199
-0.0,742.2074749964249
