bldg_id,capacity,nominal_power
resstock-amy2018-2021-release-1-100753,10.51244484871315,0.14671597824228214
resstock-amy2018-2021-release-1-112208,24.482107641264623,0.33977037140709004
resstock-amy2018-2021-release-1-116582,22.158454323202783,0.3038870950926048
resstock-amy2018-2021-release-1-134804,13.52722034808501,0.13716163083109026
resstock-amy2018-2021-release-1-156122,8.794845086113758,0.1041539986352297
resstock-amy2018-2021-release-1-162203,57.39022221442544,0.638465359694532
resstock-amy2018-2021-release-1-179247,21.648273249964333,0.32936117062518033
resstock-amy2018-2021-release-1-199613,25.669187459681385,0.3482567616683893
resstock-amy2018-2021-release-1-20199,26.980098954783028,0.532858431294481
resstock-amy2018-2021-release-1-23587,23.390883619450136,0.46509733839740425
resstock-amy2018-2021-release-1-247942,23.67677955272074,0.4550302625806435
resstock-amy2018-2021-release-1-276908,15.244792634664382,0.18755402740812277
resstock-amy2018-2021-release-1-283620,34.21211135323688,0.21336117563911516
resstock-amy2018-2021-release-1-288697,13.057046200312456,0.21069519570030687
resstock-amy2018-2021-release-1-319918,26.95183178614297,0.2904779564945271
resstock-amy2018-2021-release-1-343568,63.16388198083274,1.0107017052514795
resstock-amy2018-2021-release-1-355180,23.04773836253087,0.48361551943858766
resstock-amy2018-2021-release-1-363259,57.42290774807557,1.0437753262624665
resstock-amy2018-2021-release-1-376570,23.13171109235796,0.3519645504954958
resstock-amy2018-2021-release-1-387179,26.615665998837834,0.3387835227712917
resstock-amy2018-2021-release-1-391597,21.17429257986167,0.20834907498968497
resstock-amy2018-2021-release-1-408344,32.91482372220224,0.6471380888825745
resstock-amy2018-2021-release-1-409896,20.134950075988733,0.378846049948286
resstock-amy2018-2021-release-1-413928,21.035679293497378,0.29362412426063805
resstock-amy2018-2021-release-1-420237,29.77552498905183,0.6856034735573058
resstock-amy2018-2021-release-1-425540,38.667084103582326,0.661855256077106
resstock-amy2018-2021-release-1-426376,16.319456649770473,0.33683037927210074
resstock-amy2018-2021-release-1-430942,14.157095113904255,0.20948675599632965
resstock-amy2018-2021-release-1-4421,13.56914865580849,0.2692930437663716
resstock-amy2018-2021-release-1-470533,19.986911565486604,0.39524833382206437
resstock-amy2018-2021-release-1-481052,21.84680531691821,0.2739410695881471
resstock-amy2018-2021-release-1-485614,47.04572634911325,0.39278028190659525
resstock-amy2018-2021-release-1-508889,18.17267695257408,0.325815852818175
resstock-amy2018-2021-release-1-525859,34.557776184667674,0.5712010435147191
resstock-amy2018-2021-release-1-532642,17.425064696354955,0.2978301007819614
resstock-amy2018-2021-release-1-538628,12.594558510318496,0.1873751126340276
resstock-amy2018-2021-release-1-546814,48.75859581818554,0.7267236365586532
resstock-amy2018-2021-release-1-5634,26.97945619625533,0.35282902111681047
resstock-amy2018-2021-release-1-65327,25.542845696625868,0.24446260776382855
resstock-amy2018-2021-release-1-75252,40.2250501060792,0.7333599446158826
resstock-amy2018-2021-release-1-76701,28.742126251359,0.3973380460941639
resstock-amy2018-2021-release-1-79194,22.092704468393784,0.3635789313123576
resstock-amy2018-2021-release-1-86500,23.79697346796845,0.5449256995818236
