timestep,month,day,day_name,day_of_week,hour,minute,direct_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load
29,1,2,Tuesday,2,5,0,0.0,-2.2,21.619553134150873,2.0,0.0,6778.903431820862
30,1,2,Tuesday,2,6,0,0.0,-2.2,18.91972822295055,2.0,0.0,4484.685554048489
31,1,2,Tuesday,2,7,0,0.0,-2.2,19.132329660197904,2.0,0.0,5018.806820611465
32,1,2,Tuesday,2,8,0,0.0,-2.2,21.847129371807334,2.0,0.0,8265.442314634001
33,1,2,Tuesday,2,9,0,279.5,-1.7,20.700419438776766,2.0,0.0,5762.0160028322625
34,1,2,Tuesday,2,10,0,89.5,-1.7,18.069288969919683,1.0,0.0,2851.3933799759416
35,1,2,Tuesday,2,11,0,0.0,-0.6,17.498839537988403,1.0,0.0,2610.2164951916916
36,1,2,Tuesday,2,12,0,0.5,-0.6,19.77109118611363,0.0,0.0,4856.3974782672085
37,1,2,Tuesday,2,13,0,1.0,-0.6,19.37914743975854,0.0,0.0,4914.249013479855
38,1,2,Tuesday,2,14,0,0.5,0.0,19.92889736331962,0.0,0.0,5419.339591356799
39,1,2,Tuesday,2,15,0,0.0,0.0,18.55851452340103,0.0,0.0,3461.292017447653
40,1,2,Tuesday,2,16,0,2.5,-1.4,19.636041866527613,0.0,0.0,4990.419264677716
41,1,2,Tuesday,2,17,0,99.5,-1.7,18.214340608610847,1.0,0.0,3497.441874963542
42,1,2,Tuesday,2,18,0,38.5,-1.7,20.521667078696982,1.0,0.0,5284.777615083298
43,1,2,Tuesday,2,19,0,0.0,-1.95,20.432541909176805,0.0,0.0,6457.509484554692
44,1,2,Tuesday,2,20,0,0.0,-2.2,18.64899894666933,2.0,0.0,3169.0161685573207
45,1,2,Tuesday,2,21,0,0.0,-2.2,19.854466400837623,2.0,0.0,4562.598576361968
46,1,2,Tuesday,2,22,0,0.0,-2.8,19.430801370758694,2.0,0.0,4050.851931892482
47,1,2,Tuesday,2,23,0,0.0,-2.8,19.375436743845214,2.0,0.0,5291.223419851218
48,1,2,Tuesday,2,24,0,0.0,-3.3,18.263540003482724,2.0,0.0,4461.016617580897
49,1,3,Wednesday,3,1,0,0.0,-3.9,18.318819046298813,2.0,0.0,4937.045912247599
50,1,3,Wednesday,3,2,0,0.0,-3.9,19.16270796908099,2.0,0.0,6324.605655751408
51,1,3,Wednesday,3,3,0,0.0,-4.4,21.11681560940242,2.0,0.0,8840.87525879247
52,1,3,Wednesday,3,4,0,0.0,-4.4,18.309676891949362,2.0,0.0,4762.614174132796
53,1,3,Wednesday,3,5,0,0.0,-5.0,21.151022830458057,2.0,0.0,7274.434888147471
54,1,3,Wednesday,3,6,0,0.0,-5.6,19.309580387344127,2.0,0.0,6345.723150700071
55,1,3,Wednesday,3,7,0,0.0,-5.0,19.368063798771402,2.0,0.0,5015.078367138903
56,1,3,Wednesday,3,8,0,0.0,-4.4,16.737142184242757,2.0,0.0,3290.601140990663
57,1,3,Wednesday,3,9,0,492.0,-2.2,24.077106135577708,1.0,0.0,6978.271551004649
58,1,3,Wednesday,3,10,0,596.5,0.6,20.8579799371474,0.0,0.0,3812.4141517896473
59,1,3,Wednesday,3,11,0,834.5,3.3,22.62444184878997,0.0,0.0,4526.023638648286
60,1,3,Wednesday,3,12,0,978.5,6.1,20.382864357370412,0.0,17.970703863794455,1469.9943357138009
61,1,3,Wednesday,3,13,0,951.0,8.9,20.789220858871538,0.0,0.0,1467.7624085939058
62,1,3,Wednesday,3,14,0,988.0,11.1,19.949049501661943,0.0,0.0,451.2891557640271
63,1,3,Wednesday,3,15,0,960.0,12.8,20.02890948330404,1.0,748.5261995219166,0.0
64,1,3,Wednesday,3,16,0,898.0,13.3,19.49274976365193,1.0,1615.6853936584696,0.0
65,1,3,Wednesday,3,17,0,774.5,12.8,18.824800611525124,1.0,2157.1595234118827,0.0
66,1,3,Wednesday,3,18,0,423.5,11.1,19.95030669868848,1.0,409.9886687885114,217.4114165496844
67,1,3,Wednesday,3,19,0,0.0,10.0,20.72541516685596,2.0,48.429922113578264,663.3109056048801
68,1,3,Wednesday,3,20,0,0.0,8.3,19.7149935762911,2.0,0.0,343.38652118576016
69,1,3,Wednesday,3,21,0,0.0,5.6,20.208100167027553,2.0,0.0,1391.3731543324002
70,1,3,Wednesday,3,22,0,0.0,4.4,18.56288578424606,2.0,0.0,1007.1710040610699
71,1,3,Wednesday,3,23,0,0.0,2.2,19.015882388912253,2.0,0.0,2055.5880160227143
72,1,3,Wednesday,3,24,0,0.0,0.6,20.326929173294413,2.0,0.0,3462.2664188464405
73,1,4,Thursday,4,1,0,0.0,0.6,18.962163493711984,2.0,0.0,2572.023668864905
74,1,4,Thursday,4,2,0,0.0,0.6,19.55301405481343,2.0,0.0,3194.718011162361
75,1,4,Thursday,4,3,0,0.0,-0.6,16.741458516046357,2.0,0.0,1317.4604719488336
76,1,4,Thursday,4,4,0,0.0,1.7,18.391058108216953,2.0,0.0,3214.1397210680066
77,1,4,Thursday,4,5,0,0.0,0.6,16.53995864142383,2.0,0.0,1663.9970504978762
78,1,4,Thursday,4,6,0,0.0,1.1,19.262596928969483,2.0,0.0,4083.08203890333
79,1,4,Thursday,4,7,0,0.0,0.6,18.09643532046598,2.0,0.0,3418.28250514534
80,1,4,Thursday,4,8,0,0.0,0.0,23.001673019580423,2.0,0.0,7620.32461803012
81,1,4,Thursday,4,9,0,444.5,3.3,19.232707915860715,0.0,0.0,1553.609124140159
82,1,4,Thursday,4,10,0,823.0,7.2,19.194877168177577,0.0,0.0,1089.7536193155836
83,1,4,Thursday,4,11,0,899.5,9.4,20.933026806324545,0.0,0.0,2069.9502741699894
84,1,4,Thursday,4,12,0,907.5,10.0,20.40983285107559,1.0,0.0,1164.6177179502301
85,1,4,Thursday,4,13,0,673.0,10.55,20.47888231664327,1.0,0.0,849.3064746866069
86,1,4,Thursday,4,14,0,545.5,12.2,20.80162984425145,0.0,0.0,908.5274992854473
87,1,4,Thursday,4,15,0,330.0,11.7,20.385966891414068,0.0,0.0,410.83841801390645
88,1,4,Thursday,4,16,0,76.0,12.2,19.279832713330443,0.0,558.4703762620927,0.0
89,1,4,Thursday,4,17,0,116.5,11.7,18.61029424228159,0.0,893.2232318308752,0.0
90,1,4,Thursday,4,18,0,21.5,10.6,20.26839127877117,0.0,53.76682505596078,1366.1004618032202
91,1,4,Thursday,4,19,0,0.0,10.0,21.25506302808654,0.0,0.0,1956.429653724859
92,1,4,Thursday,4,20,0,0.0,9.4,20.3945977961759,1.0,0.0,622.2602330226158
93,1,4,Thursday,4,21,0,0.0,8.9,19.87059377779825,2.0,0.0,675.0426610937145
94,1,4,Thursday,4,22,0,0.0,8.3,18.532415701295047,2.0,350.450997810385,605.3123873827082
95,1,4,Thursday,4,23,0,0.0,8.3,18.267780658311562,2.0,0.0,260.0486104139872
96,1,4,Thursday,4,24,0,0.0,7.8,17.755402427831566,2.0,0.0,488.6368802415109
97,1,5,Friday,5,1,0,0.0,8.3,18.172654216123956,2.0,0.0,863.1194255099049
98,1,5,Friday,5,2,0,0.0,7.8,18.259875142017595,2.0,0.0,1288.3844240230173
99,1,5,Friday,5,3,0,0.0,7.2,18.610467686947327,2.0,0.0,1839.4778750546259
100,1,5,Friday,5,4,0,0.0,7.2,18.340492458478984,2.0,0.0,1741.7897512447216
101,1,5,Friday,5,5,0,0.0,6.7,17.705436320070234,2.0,0.0,1167.8216408572875
102,1,5,Friday,5,6,0,0.0,6.7,18.10384932571252,2.0,0.0,1674.5166154713836
103,1,5,Friday,5,7,0,0.0,6.7,18.14204163283416,2.0,0.0,1068.0285487567744
104,1,5,Friday,5,8,0,0.0,6.7,20.657978408537783,2.0,0.0,1907.2238214848617
105,1,5,Friday,5,9,0,116.5,7.2,20.151341458159397,2.0,0.0,2138.0752793453494
106,1,5,Friday,5,10,0,290.5,10.0,20.20583174734633,1.0,0.0,1813.815817253871
107,1,5,Friday,5,11,0,709.5,11.7,18.994413188100626,1.0,75.29131072278726,104.54134755953463
108,1,5,Friday,5,12,0,900.0,13.3,18.872232526940888,1.0,373.95354758360685,0.0
109,1,5,Friday,5,13,0,954.5,14.4,18.18005022931104,0.0,816.1309510000651,18.78581822518836
110,1,5,Friday,5,14,0,955.5,16.1,17.633031750235897,1.0,1944.434673276764,0.0
111,1,5,Friday,5,15,0,934.0,16.1,18.51510804632776,1.0,1290.514701862792,0.0
112,1,5,Friday,5,16,0,874.0,16.1,19.54067355372924,0.0,726.8021153391343,0.0
113,1,5,Friday,5,17,0,745.5,14.4,17.837480142708795,0.0,2232.953153800721,0.0
114,1,5,Friday,5,18,0,352.0,12.8,19.70514703451627,1.0,747.497078648866,0.0
115,1,5,Friday,5,19,0,0.0,10.6,20.94456611052273,1.0,119.85401391638042,777.6726816783059
116,1,5,Friday,5,20,0,0.0,9.4,20.93649116983864,2.0,0.0,295.64855220774785
117,1,5,Friday,5,21,0,0.0,8.9,20.419450706241378,2.0,50.990762507626116,47.90443363340109
118,1,5,Friday,5,22,0,0.0,8.9,17.478609614222382,2.0,2401.488726856516,0.0
119,1,5,Friday,5,23,0,0.0,8.3,18.723869400566286,2.0,902.0965548442631,0.0
120,1,5,Friday,5,24,0,0.0,7.2,17.71643261996131,2.0,590.3107328797926,0.0
121,1,6,Saturday,6,1,0,0.0,6.7,18.08760604622295,2.0,0.0,672.2091134408229
122,1,6,Saturday,6,2,0,0.0,5.0,19.036512243460535,2.0,0.0,1748.6565638974926
123,1,6,Saturday,6,3,0,0.0,5.6,18.910637913407207,2.0,0.0,1764.6762940586398
124,1,6,Saturday,6,4,0,0.0,4.4,19.94818201887364,2.0,0.0,2839.219343665272
125,1,6,Saturday,6,5,0,0.0,5.0,19.958062421456358,2.0,0.0,2859.1999028708847
126,1,6,Saturday,6,6,0,0.0,5.0,17.755186829518454,2.0,0.0,655.2421643993866
127,1,6,Saturday,6,7,0,0.0,6.7,17.266406555369347,2.0,0.0,516.0378084065142
128,1,6,Saturday,6,8,0,0.0,7.399999999999999,18.881611996234113,1.0,0.0,1832.1058980815915
129,1,6,Saturday,6,9,0,453.0,8.3,18.47553683634336,2.0,0.0,780.7659419409314
130,1,6,Saturday,6,10,0,91.5,8.9,21.019378373874677,2.0,0.0,2372.5368520350416
131,1,6,Saturday,6,11,0,106.0,10.6,20.285691447702597,2.0,0.0,1348.8862412975993
132,1,6,Saturday,6,12,0,832.5,13.05,20.368234106042227,2.0,0.0,391.72921129169674
133,1,6,Saturday,6,13,0,888.0,16.7,19.285448546013164,2.0,1462.146586261009,10.372568795591441
134,1,6,Saturday,6,14,0,388.5,17.2,19.177637458747196,1.0,1136.7877295909277,0.0
135,1,6,Saturday,6,15,0,5.5,16.7,17.57304956590833,2.0,2246.142677615557,0.0
136,1,6,Saturday,6,16,0,4.0,17.2,17.916345351760754,1.0,1531.7552785771593,0.0
137,1,6,Saturday,6,17,0,16.0,16.7,19.99430295310703,1.0,211.74405316312104,36.918851080027146
138,1,6,Saturday,6,18,0,10.5,15.0,20.432791628892076,1.0,652.4840111642825,74.27957580325074
139,1,6,Saturday,6,19,0,0.0,15.0,20.55036677814337,0.0,0.0,358.7906915866842
140,1,6,Saturday,6,20,0,0.0,15.0,20.691972610024038,1.0,194.9434169821755,0.0
141,1,6,Saturday,6,21,0,0.0,15.0,20.615070734323968,2.0,89.94054522761999,0.0
142,1,6,Saturday,6,22,0,0.0,14.4,19.620858239798352,2.0,222.30900807489363,150.07023283284408
143,1,6,Saturday,6,23,0,0.0,13.9,18.627089870037043,2.0,646.249541139286,0.0
144,1,6,Saturday,6,24,0,0.0,12.8,18.34178098252673,2.0,380.3724415302852,0.0
145,1,7,Sunday,7,1,0,0.0,12.8,18.29823150239228,2.0,128.07600711230197,0.0
146,1,7,Sunday,7,2,0,0.0,12.8,18.32831517444371,2.0,0.0,53.55071897440764
147,1,7,Sunday,7,3,0,0.0,12.2,18.10683803145477,2.0,0.0,144.83173290931055
148,1,7,Sunday,7,4,0,0.0,12.8,18.25977991409179,2.0,0.0,269.72860962776076
149,1,7,Sunday,7,5,0,0.0,12.8,18.309387955246628,2.0,0.0,444.5339299197094
150,1,7,Sunday,7,6,0,0.0,12.8,18.80176802690777,2.0,0.0,877.2477744472368
151,1,7,Sunday,7,7,0,0.0,12.8,17.982227443626723,2.0,0.0,243.0468113605946
152,1,7,Sunday,7,8,0,0.0,12.8,18.370675730960233,2.0,0.0,53.780865942139904
153,1,7,Sunday,7,9,0,0.0,13.3,19.864377810399507,2.0,0.0,1382.7359289211342
154,1,7,Sunday,7,10,0,4.5,14.2,21.45694625632548,2.0,0.0,2731.215495781998
155,1,7,Sunday,7,11,0,0.0,16.1,20.26925689813234,2.0,0.0,473.13469826947045
156,1,7,Sunday,7,12,0,2.0,18.3,18.871633287959025,2.0,931.7352232397576,63.92354292242895
157,1,7,Sunday,7,13,0,17.5,18.9,18.242302075330553,2.0,1900.7516474595986,0.0
158,1,7,Sunday,7,14,0,0.0,18.9,18.37419860456811,2.0,933.1713575190195,0.0
159,1,7,Sunday,7,15,0,0.0,18.9,18.818683616749805,1.0,591.6886360384157,0.0
160,1,7,Sunday,7,16,0,0.0,19.4,18.803060054483083,1.0,412.4035657673262,0.0
161,1,7,Sunday,7,17,0,0.0,19.4,18.879194132852447,1.0,352.1838072831102,0.0
162,1,7,Sunday,7,18,0,0.0,18.9,18.308459929126922,1.0,605.2494333397548,0.0
163,1,7,Sunday,7,19,0,0.0,17.8,18.546400161960946,1.0,366.51414408866685,0.0
164,1,7,Sunday,7,20,0,0.0,17.8,20.336425804934358,1.0,89.1729911334245,453.9856657151876
165,1,7,Sunday,7,21,0,0.0,16.95,20.27883663670835,2.0,0.0,347.07780273567005
166,1,7,Sunday,7,22,0,0.0,16.1,19.313680443573265,2.0,290.24112345573667,16.375524346197682
167,1,7,Sunday,7,23,0,0.0,15.0,18.17707231952041,2.0,561.3516504593692,35.868948796333996
168,1,7,Sunday,7,24,0,0.0,13.9,18.29859599162973,2.0,14.025136145440653,0.0
169,1,8,Monday,1,1,0,0.0,13.05,18.122445131358024,2.0,0.0,73.54728961708093
170,1,8,Monday,1,2,0,0.0,12.8,17.970998661206906,2.0,0.0,136.60593328287996
171,1,8,Monday,1,3,0,0.0,12.2,18.378138505646163,2.0,0.0,527.0040217852808
172,1,8,Monday,1,4,0,0.0,11.1,18.246437110322496,2.0,0.0,762.8430348549264
173,1,8,Monday,1,5,0,0.0,10.6,19.04096527006202,2.0,0.0,1500.5729238227307
174,1,8,Monday,1,6,0,0.0,11.1,18.483525703463542,2.0,0.0,938.0244198389682
175,1,8,Monday,1,7,0,0.0,10.0,18.54547505847244,2.0,0.0,1022.0297056624922
176,1,8,Monday,1,8,0,0.0,9.4,18.48919307494129,2.0,15.897937171600097,0.0
177,1,8,Monday,1,9,0,512.0,11.7,18.282908191913197,2.0,0.0,209.31005613184882
178,1,8,Monday,1,10,0,807.5,13.9,18.532545089485154,2.0,214.5451827852213,0.0
179,1,8,Monday,1,11,0,910.5,15.6,18.718607173768287,1.0,399.17203926002867,0.0
180,1,8,Monday,1,12,0,959.0,17.8,18.813129102834786,1.0,663.7163125573547,0.0
181,1,8,Monday,1,13,0,976.0,18.3,19.39719732461523,1.0,544.0617680947727,0.0
182,1,8,Monday,1,14,0,973.5,19.4,18.887619296609493,1.0,1345.727808444188,0.0
183,1,8,Monday,1,15,0,947.0,20.0,20.311840093768783,1.0,708.0375772940577,0.0
184,1,8,Monday,1,16,0,882.0,20.0,18.10489017607043,1.0,2596.1284255569144,0.0
185,1,8,Monday,1,17,0,760.0,19.4,17.31672090252055,1.0,4345.571904140566,0.0
186,1,8,Monday,1,18,0,419.5,17.2,20.053690396019405,1.0,504.71946512604103,276.5988536757394
187,1,8,Monday,1,19,0,0.0,15.0,20.287316067882102,1.0,103.83341489195456,37.54121495143228
188,1,8,Monday,1,20,0,0.0,12.2,20.409061490383387,2.0,120.62490856794746,0.0
189,1,8,Monday,1,21,0,0.0,12.8,20.2589820752087,2.0,372.07821104063635,0.0
190,1,8,Monday,1,22,0,0.0,9.4,20.079806702161502,2.0,77.13183429825582,385.83332525382747
191,1,8,Monday,1,23,0,0.0,8.9,17.569279588256254,2.0,1412.1813152659417,0.0
192,1,8,Monday,1,24,0,0.0,6.7,18.003194068311505,2.0,69.2551654972397,11.511174641281528
193,1,9,Tuesday,2,1,0,0.0,6.7,18.287132497548875,2.0,0.0,602.7142751036397
194,1,9,Tuesday,2,2,0,0.0,5.0,17.47673763519005,2.0,0.0,590.1670257900629
195,1,9,Tuesday,2,3,0,0.0,6.1,17.836158133147524,2.0,0.0,888.7446794049491
196,1,9,Tuesday,2,4,0,0.0,5.0,18.854506974870624,2.0,0.0,1883.7413933128264
197,1,9,Tuesday,2,5,0,0.0,5.0,17.862358717839207,2.0,0.0,1170.6802932378914
198,1,9,Tuesday,2,6,0,0.0,3.9,19.875580762115828,2.0,0.0,2861.71924223593
199,1,9,Tuesday,2,7,0,0.0,5.0,19.486149182555558,2.0,0.0,2577.670895573939
200,1,9,Tuesday,2,8,0,0.0,5.6,18.01073063377399,2.0,0.0,945.7863749174797
201,1,9,Tuesday,2,9,0,396.0,8.3,19.30674227577838,2.0,0.0,739.5301386395599
202,1,9,Tuesday,2,10,0,726.5,11.1,19.87540407113537,2.0,7.274623237816671,396.3808200423731
203,1,9,Tuesday,2,11,0,891.5,13.3,23.921016640826075,2.0,241.96962796461773,2780.0029396192353
204,1,9,Tuesday,2,12,0,926.5,15.6,24.011531703672453,2.0,17.21683182075115,2026.251748504965
205,1,9,Tuesday,2,13,0,956.0,17.2,24.50775564156441,2.0,0.0,1187.381566833819
206,1,9,Tuesday,2,14,0,949.5,19.4,21.651096430906875,2.0,2191.496918298552,0.0
207,1,9,Tuesday,2,15,0,919.0,20.6,22.052128155856817,1.0,1701.9017786280288,0.0
208,1,9,Tuesday,2,16,0,855.0,21.1,20.270254281296573,1.0,3405.209102204531,0.0
209,1,9,Tuesday,2,17,0,726.0,19.4,21.489578645846244,0.0,1846.708238133736,0.0
210,1,9,Tuesday,2,18,0,352.0,17.8,20.4089413437615,1.0,2555.2536454598962,0.0
211,1,9,Tuesday,2,19,0,0.0,16.1,22.227619329870194,1.0,162.2289117779938,209.31008455924993
212,1,9,Tuesday,2,20,0,0.0,13.9,23.552368475596232,1.0,89.55175287759931,894.3697312726049
213,1,9,Tuesday,2,21,0,0.0,12.2,16.733933835778007,1.0,4449.565117862238,0.0
214,1,9,Tuesday,2,22,0,0.0,12.2,18.123349613258757,2.0,1834.8865065431671,0.0
215,1,9,Tuesday,2,23,0,0.0,11.7,16.94667255064428,2.0,2104.569833025119,0.0
216,1,9,Tuesday,2,24,0,0.0,10.6,18.09602759558155,2.0,206.20536621591114,0.0
217,1,10,Wednesday,3,1,0,0.0,9.4,17.84817908011511,2.0,66.42733064900442,0.0
218,1,10,Wednesday,3,2,0,0.0,9.4,18.04695742656138,2.0,0.0,192.90614463798312
219,1,10,Wednesday,3,3,0,0.0,8.9,18.10838086525645,2.0,0.0,470.1950820918718
220,1,10,Wednesday,3,4,0,0.0,8.9,18.638295902164842,2.0,0.0,856.7292779737778
221,1,10,Wednesday,3,5,0,0.0,8.9,18.32541533614088,2.0,0.0,827.7210512259564
222,1,10,Wednesday,3,6,0,0.0,8.9,18.80335600495737,2.0,0.0,1109.5289579306493
223,1,10,Wednesday,3,7,0,0.0,9.4,18.25088188638908,2.0,537.5366382858011,0.0
224,1,10,Wednesday,3,8,0,0.0,10.0,21.447973247208193,2.0,0.0,1976.6347066030219
225,1,10,Wednesday,3,9,0,0.0,10.3,20.443457787577227,0.0,0.0,1943.4917393083088
226,1,10,Wednesday,3,10,0,0.0,11.7,21.906499506915722,0.0,0.0,2645.2107234290415
227,1,10,Wednesday,3,11,0,8.0,12.2,20.837512405899286,0.0,0.0,1268.7252155093397
228,1,10,Wednesday,3,12,0,8.0,14.4,20.827669094763692,0.0,0.0,790.8294338271171
229,1,10,Wednesday,3,13,0,23.5,15.366666666666667,20.461631870875323,1.0,0.0,184.39482448502105
230,1,10,Wednesday,3,14,0,104.5,18.3,20.528675779552614,1.0,110.5987758880317,0.0
231,1,10,Wednesday,3,15,0,456.5,20.0,20.057421817126794,0.0,617.8354625033727,0.0
232,1,10,Wednesday,3,16,0,594.5,21.1,26.514848306687643,1.0,293.2626079258866,3977.608678683931
233,1,10,Wednesday,3,17,0,661.0,20.6,25.30133253829787,1.0,100.13135896862671,355.25657793112146
234,1,10,Wednesday,3,18,0,350.0,19.4,24.66997898563081,1.0,377.8315591882045,0.0
235,1,10,Wednesday,3,19,0,0.0,18.3,21.635640487399748,1.0,1842.6859063954375,0.0
236,1,10,Wednesday,3,20,0,0.0,17.2,21.15738722464087,1.0,1774.998843633702,0.0
237,1,10,Wednesday,3,21,0,0.0,16.7,19.69956667899311,1.0,2268.996565285551,0.0
238,1,10,Wednesday,3,22,0,0.0,16.85,19.780450460148128,2.0,1669.5341138346125,0.0
239,1,10,Wednesday,3,23,0,0.0,16.7,20.329505229684766,2.0,599.4651888632683,0.0
240,1,10,Wednesday,3,24,0,0.0,16.7,18.340525455616877,1.0,1620.032375023741,0.0
241,1,11,Thursday,4,1,0,0.0,15.933333333333335,19.00598631543857,2.0,701.2878174548167,0.0
242,1,11,Thursday,4,2,0,0.0,15.0,18.69725356775799,2.0,575.3039596693976,0.0
243,1,11,Thursday,4,3,0,0.0,15.0,18.612344732112344,2.0,439.15691424249803,0.0
244,1,11,Thursday,4,4,0,0.0,14.4,18.871804778269457,2.0,120.68248941344615,0.0
245,1,11,Thursday,4,5,0,0.0,15.0,18.950498866712984,2.0,96.01783694882629,0.0
246,1,11,Thursday,4,6,0,0.0,15.0,18.872144632710732,2.0,92.81960447525948,0.0
247,1,11,Thursday,4,7,0,0.0,14.4,18.665967440983938,1.0,44.372967304969485,0.0
248,1,11,Thursday,4,8,0,0.0,14.4,19.837811519547316,2.0,57.119312990264035,576.0386847021663
249,1,11,Thursday,4,9,0,299.5,16.1,26.378915073305762,2.0,0.0,5533.047308808469
250,1,11,Thursday,4,10,0,562.5,16.950000000000006,28.69438363448994,2.0,0.0,7038.548197259703
251,1,11,Thursday,4,11,0,365.5,18.35,25.05899741768144,2.0,867.9972883561164,185.078250377002
252,1,11,Thursday,4,12,0,415.0,20.85,24.733045240917782,1.0,428.5131325969768,0.0
253,1,11,Thursday,4,13,0,381.5,21.1,25.393404969448174,0.0,106.38535390329446,235.61450611454774
254,1,11,Thursday,4,14,0,315.0,18.9,27.603466154541323,1.0,11.035020122545063,2138.3307104989153
255,1,11,Thursday,4,15,0,614.0,15.6,26.85195147872384,0.0,0.0,1248.863898252157
256,1,11,Thursday,4,16,0,557.0,11.1,22.701273879011843,0.0,468.3879592355924,242.38592354532543
257,1,11,Thursday,4,17,0,518.0,8.9,23.46918430215974,0.0,0.0,421.0386399929649
258,1,11,Thursday,4,18,0,62.0,7.2,23.51447377760281,0.0,0.0,1437.7353354833522
259,1,11,Thursday,4,19,0,0.0,7.2,24.098704562847185,0.0,0.0,2344.4415490668766
260,1,11,Thursday,4,20,0,0.0,8.3,24.162950657231843,1.0,0.0,2077.205975957397
261,1,11,Thursday,4,21,0,0.0,8.3,22.584634665518543,2.0,0.0,1059.3971941235604
262,1,11,Thursday,4,22,0,0.0,7.8,19.732386545723852,2.0,1068.8306035848686,103.57862982902236
263,1,11,Thursday,4,23,0,0.0,7.2,18.829809741691047,2.0,780.297438280029,0.0
264,1,11,Thursday,4,24,0,0.0,6.7,18.404795150407992,2.0,0.0,38.14418582467925
265,1,12,Friday,5,1,0,0.0,5.6,18.53695999033395,2.0,0.0,981.6399600404042
266,1,12,Friday,5,2,0,0.0,5.0,18.260968117605522,2.0,0.0,1472.2863887172145
267,1,12,Friday,5,3,0,0.0,3.9,18.37856230022757,2.0,0.0,2008.7774769080252
268,1,12,Friday,5,4,0,0.0,3.3,16.96024105474702,2.0,0.0,1415.1316824897049
269,1,12,Friday,5,5,0,0.0,2.2,17.801857751918273,2.0,0.0,2380.1905662179274
270,1,12,Friday,5,6,0,0.0,1.7,18.063402535849775,1.0,0.0,2916.1451557121095
271,1,12,Friday,5,7,0,0.0,1.1,15.853666651380067,1.0,0.0,1331.560538130885
272,1,12,Friday,5,8,0,0.0,1.1,17.04909332818379,1.0,0.0,2453.5765383755497
273,1,12,Friday,5,9,0,610.0,2.8,18.376778451855397,1.0,0.0,3282.9667580059313
274,1,12,Friday,5,10,0,849.5,5.0,17.31290123246544,0.0,0.0,1185.1620506784277
275,1,12,Friday,5,11,0,945.0,7.2,17.663422552101636,0.0,0.0,996.7295570849906
276,1,12,Friday,5,12,0,985.0,9.4,17.993086763011103,0.0,0.0,715.3202663997937
