timestep,month,day,day_name,day_of_week,hour,minute,direct_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load
30,1,2,Tuesday,2,6,0,0.0,-2.2,3.7398100278342583,2.0,0.0,0
31,1,2,Tuesday,2,7,0,0.0,-2.2,3.858025096533681,2.0,0.0,0
32,1,2,Tuesday,2,8,0,0.0,-2.2,3.6430010934765127,2.0,0.0,0
33,1,2,Tuesday,2,9,0,279.5,-1.7,4.261775509406101,2.0,0.0,0
34,1,2,Tuesday,2,10,0,89.5,-1.7,4.120875916755612,1.0,0.0,0
35,1,2,Tuesday,2,11,0,0.0,-0.6,4.364138880295757,1.0,0.0,0
36,1,2,Tuesday,2,12,0,0.5,-0.6,4.321745861319107,0.0,0.0,0
37,1,2,Tuesday,2,13,0,1.0,-0.6,4.604143734970682,0.0,0.0,0
38,1,2,Tuesday,2,14,0,0.5,0.0,4.330924247770832,0.0,0.0,0
39,1,2,Tuesday,2,15,0,0.0,0.0,4.644493007520875,0.0,0.0,0
40,1,2,Tuesday,2,16,0,2.5,-1.4,4.190457168755754,0.0,0.0,0
41,1,2,Tuesday,2,17,0,99.5,-1.7,4.599859644804074,1.0,0.0,0
42,1,2,Tuesday,2,18,0,38.5,-1.7,4.6514900214431725,1.0,0.0,0
43,1,2,Tuesday,2,19,0,0.0,-1.95,4.222130623862814,0.0,0.0,0
44,1,2,Tuesday,2,20,0,0.0,-2.2,5.227275558111639,2.0,0.0,0
45,1,2,Tuesday,2,21,0,0.0,-2.2,4.901062736006511,2.0,0.0,0
46,1,2,Tuesday,2,22,0,0.0,-2.8,6.433515377387871,2.0,0.0,0
47,1,2,Tuesday,2,23,0,0.0,-2.8,4.995534372867313,2.0,0.0,0
48,1,2,Tuesday,2,24,0,0.0,-3.3,4.405053827250517,2.0,0.0,0
49,1,3,Wednesday,3,1,0,0.0,-3.9,3.907006145901226,2.0,0.0,0
50,1,3,Wednesday,3,2,0,0.0,-3.9,3.4486728766102357,2.0,0.0,0
51,1,3,Wednesday,3,3,0,0.0,-4.4,3.081540378197775,2.0,0.0,0
52,1,3,Wednesday,3,4,0,0.0,-4.4,2.754918903060612,2.0,0.0,0
53,1,3,Wednesday,3,5,0,0.0,-5.0,2.4007883123656155,2.0,0.0,0
54,1,3,Wednesday,3,6,0,0.0,-5.6,2.019233440506089,2.0,0.0,0
55,1,3,Wednesday,3,7,0,0.0,-5.0,3.497342386395945,2.0,0.0,0
56,1,3,Wednesday,3,8,0,0.0,-4.4,2.543167302134805,2.0,0.0,0
57,1,3,Wednesday,3,9,0,492.0,-2.2,4.795068429140451,1.0,0.0,0
58,1,3,Wednesday,3,10,0,596.5,0.6,4.57602412635258,0.0,0.0,0
59,1,3,Wednesday,3,11,0,834.5,3.3,5.3755283929562205,0.0,0.0,0
60,1,3,Wednesday,3,12,0,978.5,6.1,6.29307487112978,0.0,0.0,0
61,1,3,Wednesday,3,13,0,951.0,8.9,7.397093187820813,0.0,0.0,0
62,1,3,Wednesday,3,14,0,988.0,11.1,8.817719818804852,0.0,0.0,0
63,1,3,Wednesday,3,15,0,960.0,12.8,11.052864740248225,1.0,0.0,0
64,1,3,Wednesday,3,16,0,898.0,13.3,12.71777931954309,1.0,0.0,0
65,1,3,Wednesday,3,17,0,774.5,12.8,13.780282914866794,1.0,0.0,0
66,1,3,Wednesday,3,18,0,423.5,11.1,14.350992703499575,1.0,0.0,0
67,1,3,Wednesday,3,19,0,0.0,10.0,14.818460256348079,2.0,0.0,0
68,1,3,Wednesday,3,20,0,0.0,8.3,14.692334271803984,2.0,0.0,0
69,1,3,Wednesday,3,21,0,0.0,5.6,14.08983566305704,2.0,0.0,0
70,1,3,Wednesday,3,22,0,0.0,4.4,13.508452312446204,2.0,0.0,0
71,1,3,Wednesday,3,23,0,0.0,2.2,12.796682646169126,2.0,0.0,0
72,1,3,Wednesday,3,24,0,0.0,0.6,11.964096554986204,2.0,0.0,0
73,1,4,Thursday,4,1,0,0.0,0.6,11.414815012150843,2.0,0.0,0
74,1,4,Thursday,4,2,0,0.0,0.6,10.887008655302747,2.0,0.0,0
75,1,4,Thursday,4,3,0,0.0,-0.6,10.150745299790943,2.0,0.0,0
76,1,4,Thursday,4,4,0,0.0,1.7,10.072371068047147,2.0,0.0,0
77,1,4,Thursday,4,5,0,0.0,0.6,9.446214202143697,2.0,0.0,0
78,1,4,Thursday,4,6,0,0.0,1.1,9.159166385578398,2.0,0.0,0
79,1,4,Thursday,4,7,0,0.0,0.6,8.689882235912927,2.0,0.0,0
80,1,4,Thursday,4,8,0,0.0,0.0,8.32417446117833,2.0,0.0,0
81,1,4,Thursday,4,9,0,444.5,3.3,8.94590103154574,0.0,0.0,0
82,1,4,Thursday,4,10,0,823.0,7.2,10.190987214239156,0.0,0.0,0
83,1,4,Thursday,4,11,0,899.5,9.4,10.999824764200673,0.0,0.0,0
84,1,4,Thursday,4,12,0,907.5,10.0,12.008286557175595,1.0,0.0,0
85,1,4,Thursday,4,13,0,673.0,10.55,12.885255445805194,1.0,0.0,0
86,1,4,Thursday,4,14,0,545.5,12.2,13.621807937356355,0.0,0.0,0
87,1,4,Thursday,4,15,0,330.0,11.7,14.291718052914767,0.0,0.0,0
88,1,4,Thursday,4,16,0,76.0,12.2,15.15000750981891,0.0,0.0,0
89,1,4,Thursday,4,17,0,116.5,11.7,15.334136125476299,0.0,0.0,0
90,1,4,Thursday,4,18,0,21.5,10.6,15.197081288148837,0.0,0.0,0
91,1,4,Thursday,4,19,0,0.0,10.0,14.988810427825928,0.0,0.0,0
92,1,4,Thursday,4,20,0,0.0,9.4,15.733069309431826,1.0,0.0,0
93,1,4,Thursday,4,21,0,0.0,8.9,15.459558928918323,2.0,0.0,0
94,1,4,Thursday,4,22,0,0.0,8.3,15.064337635809375,2.0,0.0,0
95,1,4,Thursday,4,23,0,0.0,8.3,14.87552807531699,2.0,0.0,0
96,1,4,Thursday,4,24,0,0.0,7.8,14.244188534706295,2.0,0.0,0
97,1,5,Friday,5,1,0,0.0,8.3,14.203061808344767,2.0,0.0,0
98,1,5,Friday,5,2,0,0.0,7.8,13.659781934322247,2.0,0.0,0
99,1,5,Friday,5,3,0,0.0,7.2,13.288869206882564,2.0,0.0,0
100,1,5,Friday,5,4,0,0.0,7.2,12.988196264696569,2.0,0.0,0
101,1,5,Friday,5,5,0,0.0,6.7,12.817274353926809,2.0,0.0,0
102,1,5,Friday,5,6,0,0.0,6.7,12.49893075913899,2.0,0.0,0
103,1,5,Friday,5,7,0,0.0,6.7,13.591067688176755,2.0,0.0,0
104,1,5,Friday,5,8,0,0.0,6.7,15.186317351762211,2.0,0.0,0
105,1,5,Friday,5,9,0,116.5,7.2,14.527956755281977,2.0,0.0,0
106,1,5,Friday,5,10,0,290.5,10.0,14.328014599031524,1.0,0.0,0
107,1,5,Friday,5,11,0,709.5,11.7,14.953361687307124,1.0,0.0,0
108,1,5,Friday,5,12,0,900.0,13.3,15.988424754106978,1.0,0.0,0
109,1,5,Friday,5,13,0,954.5,14.4,16.446871096209883,0.0,0.0,0
110,1,5,Friday,5,14,0,955.5,16.1,17.83196583879535,1.0,0.0,0
111,1,5,Friday,5,15,0,934.0,16.1,18.79405495278427,1.0,0.0,0
112,1,5,Friday,5,16,0,874.0,16.1,19.58782169534622,0.0,0.0,0
113,1,5,Friday,5,17,0,745.5,14.4,20.165728176508406,0.0,0.0,0
114,1,5,Friday,5,18,0,352.0,12.8,21.029828315614495,1.0,0.0,0
115,1,5,Friday,5,19,0,0.0,10.6,20.12227130865189,1.0,0.0,0
116,1,5,Friday,5,20,0,0.0,9.4,20.49177969798416,2.0,0.0,0
117,1,5,Friday,5,21,0,0.0,8.9,20.250062873054542,2.0,0.0,0
118,1,5,Friday,5,22,0,0.0,8.9,20.08168391280509,2.0,0.0,0
119,1,5,Friday,5,23,0,0.0,8.3,20.48573106242451,2.0,0.0,0
120,1,5,Friday,5,24,0,0.0,7.2,19.163338376001988,2.0,0.0,0
121,1,6,Saturday,6,1,0,0.0,6.7,17.923612034139442,2.0,0.0,0
122,1,6,Saturday,6,2,0,0.0,5.0,17.00194629676272,2.0,0.0,0
123,1,6,Saturday,6,3,0,0.0,5.6,16.544256535486923,2.0,0.0,0
124,1,6,Saturday,6,4,0,0.0,4.4,15.701101137885612,2.0,0.0,0
125,1,6,Saturday,6,5,0,0.0,5.0,15.320380159626914,2.0,0.0,0
126,1,6,Saturday,6,6,0,0.0,5.0,14.809704700901914,2.0,0.0,0
127,1,6,Saturday,6,7,0,0.0,6.7,14.74116332292813,2.0,0.0,0
128,1,6,Saturday,6,8,0,0.0,7.399999999999999,14.500355417367146,1.0,0.0,0
129,1,6,Saturday,6,9,0,453.0,8.3,15.267046134160008,2.0,0.0,0
130,1,6,Saturday,6,10,0,91.5,8.9,15.43948570741948,2.0,0.0,0
131,1,6,Saturday,6,11,0,106.0,10.6,15.903721659906005,2.0,0.0,0
132,1,6,Saturday,6,12,0,832.5,13.05,17.076434914704524,2.0,0.0,0
133,1,6,Saturday,6,13,0,888.0,16.7,18.93601396714434,2.0,0.0,0
134,1,6,Saturday,6,14,0,388.5,17.2,19.140548554736583,1.0,0.0,0
135,1,6,Saturday,6,15,0,5.5,16.7,19.481297308532284,2.0,0.0,0
136,1,6,Saturday,6,16,0,4.0,17.2,19.807229116850817,1.0,0.0,0
137,1,6,Saturday,6,17,0,16.0,16.7,20.993830972838705,1.0,0.0,0
138,1,6,Saturday,6,18,0,10.5,15.0,21.535316173890607,1.0,0.0,0
139,1,6,Saturday,6,19,0,0.0,15.0,20.493268944626916,0.0,0.0,0
140,1,6,Saturday,6,20,0,0.0,15.0,21.250966064849713,1.0,0.0,0
141,1,6,Saturday,6,21,0,0.0,15.0,20.97546766382937,2.0,0.0,0
142,1,6,Saturday,6,22,0,0.0,14.4,19.95472163490391,2.0,0.0,0
143,1,6,Saturday,6,23,0,0.0,13.9,19.636910240361807,2.0,0.0,0
144,1,6,Saturday,6,24,0,0.0,12.8,19.08665538986893,2.0,0.0,0
145,1,7,Sunday,7,1,0,0.0,12.8,18.82274919153324,2.0,0.0,0
146,1,7,Sunday,7,2,0,0.0,12.8,18.546227127290788,2.0,0.0,0
147,1,7,Sunday,7,3,0,0.0,12.2,18.090841994789468,2.0,0.0,0
148,1,7,Sunday,7,4,0,0.0,12.8,17.904721907394197,2.0,0.0,0
149,1,7,Sunday,7,5,0,0.0,12.8,17.605380004695675,2.0,0.0,0
150,1,7,Sunday,7,6,0,0.0,12.8,17.338299976004734,2.0,0.0,0
151,1,7,Sunday,7,7,0,0.0,12.8,17.106742762608366,2.0,0.0,0
152,1,7,Sunday,7,8,0,0.0,12.8,17.827024563047594,2.0,0.0,0
153,1,7,Sunday,7,9,0,0.0,13.3,17.56876873074878,2.0,0.0,0
154,1,7,Sunday,7,10,0,4.5,14.2,17.753250290841304,2.0,0.0,0
155,1,7,Sunday,7,11,0,0.0,16.1,18.03252888078309,2.0,0.0,0
156,1,7,Sunday,7,12,0,2.0,18.3,18.452286282568135,2.0,0.0,0
157,1,7,Sunday,7,13,0,17.5,18.9,19.87057719950463,2.0,0.0,0
158,1,7,Sunday,7,14,0,0.0,18.9,19.55973274969441,2.0,0.0,0
159,1,7,Sunday,7,15,0,0.0,18.9,19.95103347030844,1.0,0.0,0
160,1,7,Sunday,7,16,0,0.0,19.4,19.832469660166296,1.0,0.0,0
161,1,7,Sunday,7,17,0,0.0,19.4,19.91344096952738,1.0,0.0,0
162,1,7,Sunday,7,18,0,0.0,18.9,19.967463227972527,1.0,0.0,0
163,1,7,Sunday,7,19,0,0.0,17.8,19.913463439075006,1.0,0.0,0
164,1,7,Sunday,7,20,0,0.0,17.8,19.884591213320654,1.0,0.0,0
165,1,7,Sunday,7,21,0,0.0,16.95,20.08337742287349,2.0,0.0,0
166,1,7,Sunday,7,22,0,0.0,16.1,19.653340298959513,2.0,0.0,0
167,1,7,Sunday,7,23,0,0.0,15.0,19.16242938095313,2.0,0.0,0
168,1,7,Sunday,7,24,0,0.0,13.9,18.573740490136636,2.0,0.0,0
169,1,8,Monday,1,1,0,0.0,13.05,18.233736049044563,2.0,0.0,0
170,1,8,Monday,1,2,0,0.0,12.8,17.898846875240807,2.0,0.0,0
171,1,8,Monday,1,3,0,0.0,12.2,17.52553931658923,2.0,0.0,0
172,1,8,Monday,1,4,0,0.0,11.1,16.995021091922833,2.0,0.0,0
173,1,8,Monday,1,5,0,0.0,10.6,16.558502374281186,2.0,0.0,0
174,1,8,Monday,1,6,0,0.0,11.1,16.330881289667175,2.0,0.0,0
175,1,8,Monday,1,7,0,0.0,10.0,16.087401336067344,2.0,0.0,0
176,1,8,Monday,1,8,0,0.0,9.4,17.677322221743186,2.0,0.0,0
177,1,8,Monday,1,9,0,512.0,11.7,17.244322881513064,2.0,0.0,0
178,1,8,Monday,1,10,0,807.5,13.9,18.105030306019557,2.0,0.0,0
179,1,8,Monday,1,11,0,910.5,15.6,18.733110199840276,1.0,0.0,0
180,1,8,Monday,1,12,0,959.0,17.8,19.524158121130416,1.0,0.0,0
181,1,8,Monday,1,13,0,976.0,18.3,20.199949977726387,1.0,0.0,0
182,1,8,Monday,1,14,0,973.5,19.4,21.10587147713098,1.0,0.0,0
183,1,8,Monday,1,15,0,947.0,20.0,22.152637483630937,1.0,0.0,0
184,1,8,Monday,1,16,0,882.0,20.0,23.164983636998457,1.0,0.0,0
185,1,8,Monday,1,17,0,760.0,19.4,24.064163456510578,1.0,0.0,0
186,1,8,Monday,1,18,0,419.5,17.2,23.9463409120724,1.0,0.0,0
187,1,8,Monday,1,19,0,0.0,15.0,23.29850083978951,1.0,0.0,0
188,1,8,Monday,1,20,0,0.0,12.2,22.92841569892149,2.0,0.0,0
189,1,8,Monday,1,21,0,0.0,12.8,22.798226161014448,2.0,0.0,0
190,1,8,Monday,1,22,0,0.0,9.4,21.415428719921955,2.0,0.0,0
191,1,8,Monday,1,23,0,0.0,8.9,20.976031595589188,2.0,0.0,0
192,1,8,Monday,1,24,0,0.0,6.7,19.779941367303294,2.0,0.0,0
193,1,9,Tuesday,2,1,0,0.0,6.7,19.255895972867854,2.0,0.0,0
194,1,9,Tuesday,2,2,0,0.0,5.0,18.190565012657572,2.0,0.0,0
195,1,9,Tuesday,2,3,0,0.0,6.1,17.829990536736176,2.0,0.0,0
196,1,9,Tuesday,2,4,0,0.0,5.0,16.957355967153394,2.0,0.0,0
197,1,9,Tuesday,2,5,0,0.0,5.0,16.469629498503163,2.0,0.0,0
198,1,9,Tuesday,2,6,0,0.0,3.9,15.731148787907856,2.0,0.0,0
199,1,9,Tuesday,2,7,0,0.0,5.0,15.479681244738153,2.0,0.0,0
200,1,9,Tuesday,2,8,0,0.0,5.6,15.245663098808809,2.0,0.0,0
201,1,9,Tuesday,2,9,0,396.0,8.3,16.65997190631054,2.0,0.0,0
202,1,9,Tuesday,2,10,0,726.5,11.1,17.84893364029466,2.0,0.0,0
203,1,9,Tuesday,2,11,0,891.5,13.3,18.5681790036675,2.0,0.0,0
204,1,9,Tuesday,2,12,0,926.5,15.6,19.495088341702797,2.0,0.0,0
205,1,9,Tuesday,2,13,0,956.0,17.2,20.49877857706244,2.0,0.0,0
206,1,9,Tuesday,2,14,0,949.5,19.4,21.564521570252595,2.0,0.0,0
207,1,9,Tuesday,2,15,0,919.0,20.6,22.826502674043038,1.0,0.0,0
208,1,9,Tuesday,2,16,0,855.0,21.1,23.937802051813225,1.0,0.0,0
209,1,9,Tuesday,2,17,0,726.0,19.4,24.35587031548397,0.0,0.0,0
210,1,9,Tuesday,2,18,0,352.0,17.8,24.656303461726516,1.0,0.0,0
211,1,9,Tuesday,2,19,0,0.0,16.1,24.149104265908473,1.0,0.0,0
212,1,9,Tuesday,2,20,0,0.0,13.9,23.589107222313128,1.0,0.0,0
213,1,9,Tuesday,2,21,0,0.0,12.2,22.881345162782097,1.0,0.0,0
214,1,9,Tuesday,2,22,0,0.0,12.2,22.584426164064617,2.0,0.0,0
215,1,9,Tuesday,2,23,0,0.0,11.7,22.05611450118305,2.0,0.0,0
216,1,9,Tuesday,2,24,0,0.0,10.6,21.236768801927393,2.0,0.0,0
217,1,10,Wednesday,3,1,0,0.0,9.4,20.541559930396186,2.0,0.0,0
218,1,10,Wednesday,3,2,0,0.0,9.4,19.97175506235678,2.0,0.0,0
219,1,10,Wednesday,3,3,0,0.0,8.9,19.29755123850073,2.0,0.0,0
220,1,10,Wednesday,3,4,0,0.0,8.9,18.87912048524336,2.0,0.0,0
221,1,10,Wednesday,3,5,0,0.0,8.9,18.183606244938147,2.0,0.0,0
222,1,10,Wednesday,3,6,0,0.0,8.9,17.852755169255506,2.0,0.0,0
223,1,10,Wednesday,3,7,0,0.0,9.4,19.052222632821234,2.0,0.0,0
224,1,10,Wednesday,3,8,0,0.0,10.0,18.37200335555903,2.0,0.0,0
225,1,10,Wednesday,3,9,0,0.0,10.3,17.361753226757816,0.0,0.0,0
226,1,10,Wednesday,3,10,0,0.0,11.7,17.295813761393223,0.0,0.0,0
227,1,10,Wednesday,3,11,0,8.0,12.2,17.314982003895672,0.0,0.0,0
228,1,10,Wednesday,3,12,0,8.0,14.4,17.7776717890465,0.0,0.0,0
229,1,10,Wednesday,3,13,0,23.5,15.366666666666667,18.3538462688536,1.0,0.0,0
230,1,10,Wednesday,3,14,0,104.5,18.3,19.050142961826623,1.0,0.0,0
231,1,10,Wednesday,3,15,0,456.5,20.0,19.825010566249816,0.0,0.0,0
232,1,10,Wednesday,3,16,0,594.5,21.1,21.0707436295941,1.0,0.0,0
233,1,10,Wednesday,3,17,0,661.0,20.6,22.716209458922904,1.0,0.0,0
234,1,10,Wednesday,3,18,0,350.0,19.4,23.354390256177457,1.0,0.0,0
235,1,10,Wednesday,3,19,0,0.0,18.3,22.927432147477745,1.0,0.0,0
236,1,10,Wednesday,3,20,0,0.0,17.2,22.530319114657964,1.0,0.0,0
237,1,10,Wednesday,3,21,0,0.0,16.7,22.255966484687676,1.0,0.0,0
238,1,10,Wednesday,3,22,0,0.0,16.85,22.358855284026482,2.0,0.0,0
239,1,10,Wednesday,3,23,0,0.0,16.7,22.18240657227399,2.0,0.0,0
240,1,10,Wednesday,3,24,0,0.0,16.7,21.760191745818886,1.0,0.0,0
241,1,11,Thursday,4,1,0,0.0,15.933333333333335,21.42173889345036,2.0,0.0,0
242,1,11,Thursday,4,2,0,0.0,15.0,20.89838892828025,2.0,0.0,0
243,1,11,Thursday,4,3,0,0.0,15.0,20.622145286650678,2.0,0.0,0
244,1,11,Thursday,4,4,0,0.0,14.4,20.27180207944761,2.0,0.0,0
245,1,11,Thursday,4,5,0,0.0,15.0,20.15643542886464,2.0,0.0,0
246,1,11,Thursday,4,6,0,0.0,15.0,19.98551763906434,2.0,0.0,0
247,1,11,Thursday,4,7,0,0.0,14.4,19.590616708096956,1.0,0.0,0
248,1,11,Thursday,4,8,0,0.0,14.4,19.65122765822213,2.0,0.0,0
249,1,11,Thursday,4,9,0,299.5,16.1,20.452773103708452,2.0,0.0,0
250,1,11,Thursday,4,10,0,562.5,16.950000000000006,21.226263627401927,2.0,0.0,0
251,1,11,Thursday,4,11,0,365.5,18.35,21.944640001524043,2.0,0.0,0
252,1,11,Thursday,4,12,0,415.0,20.85,22.791229456735305,1.0,0.0,0
253,1,11,Thursday,4,13,0,381.5,21.1,23.093502790801455,0.0,0.0,0
254,1,11,Thursday,4,14,0,315.0,18.9,22.897078234308317,1.0,0.0,0
255,1,11,Thursday,4,15,0,614.0,15.6,22.78309732676992,0.0,0.0,0
256,1,11,Thursday,4,16,0,557.0,11.1,22.006071400248132,0.0,0.0,0
257,1,11,Thursday,4,17,0,518.0,8.9,21.761254341772368,0.0,0.0,0
258,1,11,Thursday,4,18,0,62.0,7.2,20.938862214659636,0.0,0.0,0
259,1,11,Thursday,4,19,0,0.0,7.2,20.24791057514053,0.0,0.0,0
260,1,11,Thursday,4,20,0,0.0,8.3,19.985313049651943,1.0,0.0,0
261,1,11,Thursday,4,21,0,0.0,8.3,19.53542909374182,2.0,0.0,0
262,1,11,Thursday,4,22,0,0.0,7.8,18.976978869356252,2.0,0.0,0
263,1,11,Thursday,4,23,0,0.0,7.2,18.049825028736713,2.0,0.0,0
264,1,11,Thursday,4,24,0,0.0,6.7,17.324256017614097,2.0,0.0,0
265,1,12,Friday,5,1,0,0.0,5.6,16.577476512184774,2.0,0.0,0
266,1,12,Friday,5,2,0,0.0,5.0,15.613010828921496,2.0,0.0,0
267,1,12,Friday,5,3,0,0.0,3.9,14.815971351003528,2.0,0.0,0
268,1,12,Friday,5,4,0,0.0,3.3,14.009771016299293,2.0,0.0,0
269,1,12,Friday,5,5,0,0.0,2.2,13.452100906679306,2.0,0.0,0
270,1,12,Friday,5,6,0,0.0,1.7,12.733401361228342,1.0,0.0,0
271,1,12,Friday,5,7,0,0.0,1.1,11.935138028411998,1.0,0.0,0
272,1,12,Friday,5,8,0,0.0,1.1,11.80773628433868,1.0,0.0,0
273,1,12,Friday,5,9,0,610.0,2.8,11.952527750318675,1.0,0.0,0
274,1,12,Friday,5,10,0,849.5,5.0,12.598216143681787,0.0,0.0,0
275,1,12,Friday,5,11,0,945.0,7.2,13.21772645459042,0.0,0.0,0
276,1,12,Friday,5,12,0,985.0,9.4,13.996824990102638,0.0,0.0,0
277,1,12,Friday,5,13,0,1002.0,11.7,14.803979040568924,0.0,0.0,0
278,1,12,Friday,5,14,0,1000.5,12.8,15.67894969826295,0.0,0.0,0
279,1,12,Friday,5,15,0,975.0,13.9,16.91618897352741,0.0,0.0,0
280,1,12,Friday,5,16,0,917.5,13.9,17.796496468635667,0.0,0.0,0
281,1,12,Friday,5,17,0,806.5,12.2,18.727894457127228,1.0,0.0,0
282,1,12,Friday,5,18,0,503.5,10.0,19.35559480793222,1.0,0.0,0
283,1,12,Friday,5,19,0,0.0,8.3,18.225175184516655,1.0,0.0,0
284,1,12,Friday,5,20,0,0.0,7.8,18.126780782286442,2.0,0.0,0
285,1,12,Friday,5,21,0,0.0,6.7,18.10499988407503,2.0,0.0,0
286,1,12,Friday,5,22,0,0.0,6.1,16.879521827755408,2.0,0.0,0
287,1,12,Friday,5,23,0,0.0,5.0,16.350132677653292,2.0,0.0,0
288,1,12,Friday,5,24,0,0.0,3.9,15.341012627063009,2.0,0.0,0
289,1,13,Saturday,6,1,0,0.0,3.3,14.702913877055142,2.0,0.0,0
290,1,13,Saturday,6,2,0,0.0,2.8,13.875796804083175,2.0,0.0,0
291,1,13,Saturday,6,3,0,0.0,2.2,13.145677505496169,2.0,0.0,0
292,1,13,Saturday,6,4,0,0.0,1.7,12.460838599521935,2.0,0.0,0
293,1,13,Saturday,6,5,0,0.0,1.1,11.752723428461376,2.0,0.0,0
294,1,13,Saturday,6,6,0,0.0,0.6,11.14223804160173,2.0,0.0,0
295,1,13,Saturday,6,7,0,0.0,0.0,10.436790225554425,2.0,0.0,0
296,1,13,Saturday,6,8,0,0.0,0.0,10.04784098481305,2.0,0.0,0
297,1,13,Saturday,6,9,0,592.0,1.7,11.046408740373995,1.0,0.0,0
298,1,13,Saturday,6,10,0,833.0,3.3,12.31753449784243,2.0,0.0,0
299,1,13,Saturday,6,11,0,930.0,5.0,12.655562355422386,2.0,0.0,0
300,1,13,Saturday,6,12,0,973.5,7.2,13.536183079310211,2.0,0.0,0
301,1,13,Saturday,6,13,0,983.5,8.9,14.25325946126301,1.0,0.0,0
302,1,13,Saturday,6,14,0,972.5,10.0,14.946873689634394,1.0,0.0,0
303,1,13,Saturday,6,15,0,948.0,11.7,16.375701205901887,1.0,0.0,0
304,1,13,Saturday,6,16,0,876.5,11.1,17.43295834378055,2.0,0.0,0
305,1,13,Saturday,6,17,0,754.0,11.1,18.329390583664207,1.0,0.0,0
306,1,13,Saturday,6,18,0,434.0,9.4,19.119255590318552,2.0,0.0,0
307,1,13,Saturday,6,19,0,0.0,7.2,18.150115222252186,2.0,0.0,0
308,1,13,Saturday,6,20,0,0.0,6.1,17.724005007442678,2.0,0.0,0
309,1,13,Saturday,6,21,0,0.0,5.6,17.051768629272495,2.0,0.0,0
310,1,13,Saturday,6,22,0,0.0,5.0,16.287884724453544,2.0,0.0,0
311,1,13,Saturday,6,23,0,0.0,3.3,15.453513289385857,2.0,0.0,0
312,1,13,Saturday,6,24,0,0.0,2.2,14.669152826027245,2.0,0.0,0
313,1,14,Sunday,7,1,0,0.0,1.1,13.830072277981973,2.0,0.0,0
314,1,14,Sunday,7,2,0,0.0,0.6,13.14699389318342,2.0,0.0,0
315,1,14,Sunday,7,3,0,0.0,0.0,12.433592998731736,2.0,0.0,0
316,1,14,Sunday,7,4,0,0.0,0.0,11.882935838344789,2.0,0.0,0
317,1,14,Sunday,7,5,0,0.0,0.0,11.293402604124942,2.0,0.0,0
318,1,14,Sunday,7,6,0,0.0,0.0,10.75661296294826,2.0,0.0,0
319,1,14,Sunday,7,7,0,0.0,-1.1,10.046445727376556,2.0,0.0,0
320,1,14,Sunday,7,8,0,0.0,0.0,10.220006940718866,1.0,0.0,0
