bldg_id,capacity,nominal_power
resstock-amy2018-2021-release-1-100862,19.629991757867405,0.33020849827130616
resstock-amy2018-2021-release-1-101010,14.082980188744479,0.14062467810440593
resstock-amy2018-2021-release-1-120089,7.491570363205141,0.11392547707498642
resstock-amy2018-2021-release-1-127757,8.789019095951467,0.1017454158313911
resstock-amy2018-2021-release-1-130161,4.611882668693209,0.06920041013247835
resstock-amy2018-2021-release-1-134795,11.953114975104233,0.21488108310977702
resstock-amy2018-2021-release-1-144377,10.875737109394993,0.06370883787623607
resstock-amy2018-2021-release-1-152107,12.174754953020624,0.28915311339594624
resstock-amy2018-2021-release-1-168742,10.530174776209183,0.22426559466330537
resstock-amy2018-2021-release-1-171887,23.126527229230614,0.2768879409326305
resstock-amy2018-2021-release-1-174481,16.322893585532967,0.19657913340098904
resstock-amy2018-2021-release-1-175576,7.805242933859364,0.0714514913683019
resstock-amy2018-2021-release-1-179351,16.072253465961136,0.1775839491571929
resstock-amy2018-2021-release-1-18098,14.685359376241436,0.19871691864512087
resstock-amy2018-2021-release-1-182758,12.53683460577353,0.191472333865271
resstock-amy2018-2021-release-1-182813,8.506871578090236,0.1379598246214164
resstock-amy2018-2021-release-1-191067,27.79918190975467,0.23018311923584558
resstock-amy2018-2021-release-1-192120,11.38519812576796,0.20502075993159485
resstock-amy2018-2021-release-1-192324,6.093934222062518,0.07801522509421689
resstock-amy2018-2021-release-1-193057,11.633190438529743,0.18514557076322002
resstock-amy2018-2021-release-1-195008,8.184147681492018,0.05840801845915013
resstock-amy2018-2021-release-1-196943,7.853492974979002,0.1254272357868813
resstock-amy2018-2021-release-1-207738,12.930796528565658,0.15114356905333842
resstock-amy2018-2021-release-1-208830,5.5438291699956075,0.06397647835969895
resstock-amy2018-2021-release-1-211386,15.395937326069179,0.25266473311172305
resstock-amy2018-2021-release-1-217777,6.642300503904082,0.08751608236076737
resstock-amy2018-2021-release-1-218727,7.003286094724391,0.08559479192469763
resstock-amy2018-2021-release-1-219891,24.62470863279892,0.3993548175809658
resstock-amy2018-2021-release-1-223548,24.484023858240374,0.5293055319347788
resstock-amy2018-2021-release-1-230338,12.268446013751305,0.12044439421031752
resstock-amy2018-2021-release-1-234676,14.758049710991596,0.11060998173572309
resstock-amy2018-2021-release-1-24194,12.789102380533915,0.10463460898570026
resstock-amy2018-2021-release-1-250779,11.392083999481372,0.17134689703824946
resstock-amy2018-2021-release-1-252982,6.871413448569398,0.10548664589283585
resstock-amy2018-2021-release-1-253509,7.957614372916026,0.11574113119399025
resstock-amy2018-2021-release-1-27020,6.874025259754591,0.10288196469737511
resstock-amy2018-2021-release-1-278674,13.741684859342419,0.1897477998383901
resstock-amy2018-2021-release-1-284775,7.367971694900393,0.09446821742887032
resstock-amy2018-2021-release-1-290324,15.725538400791855,0.18630647954978533
resstock-amy2018-2021-release-1-293830,12.283697496825898,0.2131126046542314
resstock-amy2018-2021-release-1-29507,7.826939479486622,0.06102910336983997
resstock-amy2018-2021-release-1-30223,6.974775389527884,0.07804774521816778
resstock-amy2018-2021-release-1-308260,12.37620925109857,0.22417975197817203
resstock-amy2018-2021-release-1-315536,20.866519875930837,0.12774609953057453
resstock-amy2018-2021-release-1-317203,11.231295731787892,0.15139510368028578
resstock-amy2018-2021-release-1-318269,12.700179483646426,0.1638117246554216
resstock-amy2018-2021-release-1-319165,13.442456525912704,0.24568954030708057
resstock-amy2018-2021-release-1-327174,10.183274724920382,0.16731168262525384
resstock-amy2018-2021-release-1-328655,7.437943522389602,0.1520471957484695
resstock-amy2018-2021-release-1-330868,15.235223336545845,0.23032351048928526
resstock-amy2018-2021-release-1-331893,9.673945241413056,0.1746883184512497
resstock-amy2018-2021-release-1-336393,12.201961707022525,0.25931492115821103
resstock-amy2018-2021-release-1-34239,7.514422870283684,0.08603493500811159
resstock-amy2018-2021-release-1-343509,11.48191616126332,0.1020361897275798
resstock-amy2018-2021-release-1-347729,17.195952795375966,0.3836552340327298
resstock-amy2018-2021-release-1-358693,7.426269092382762,0.07883001258629535
resstock-amy2018-2021-release-1-360518,3.8929461123638784,0.07167957686340379
resstock-amy2018-2021-release-1-3615,18.84802682836578,0.28135924320121347
resstock-amy2018-2021-release-1-363494,8.966960992759006,0.1520095246205516
resstock-amy2018-2021-release-1-370815,13.337044771006969,0.16420419884819706
resstock-amy2018-2021-release-1-371906,13.500440936219249,0.252828277266505
resstock-amy2018-2021-release-1-374138,11.670199383758717,0.1464548573797944
resstock-amy2018-2021-release-1-378943,11.589596491756028,0.13382924462173423
resstock-amy2018-2021-release-1-385375,22.667530543914204,0.27510625851730225
resstock-amy2018-2021-release-1-400743,5.522137829595016,0.0839638728851111
resstock-amy2018-2021-release-1-401146,4.935037489137384,0.05612510686199556
resstock-amy2018-2021-release-1-401821,9.632508494771757,0.15975895649782046
resstock-amy2018-2021-release-1-410766,3.971426881878554,0.07097767451001673
resstock-amy2018-2021-release-1-417681,6.385170788183211,0.06512809197850965
resstock-amy2018-2021-release-1-427553,8.45910423963,0.15311771905249666
resstock-amy2018-2021-release-1-428320,10.276375326899382,0.21970462375733207
resstock-amy2018-2021-release-1-437061,18.945009471877555,0.27332629943701825
resstock-amy2018-2021-release-1-437736,13.082668393667095,0.23524247648715965
resstock-amy2018-2021-release-1-45446,3.7573417485064575,0.037681703107741694
resstock-amy2018-2021-release-1-45501,21.180108751943678,0.23052196118853222
resstock-amy2018-2021-release-1-455393,10.992863084800248,0.15641676818957634
resstock-amy2018-2021-release-1-458271,13.329970396347203,0.16423652715198525
resstock-amy2018-2021-release-1-465443,27.771165517584976,0.44505607427441257
resstock-amy2018-2021-release-1-474593,11.244883011214439,0.09911774317448162
resstock-amy2018-2021-release-1-475756,14.809626304220817,0.22960199396094008
resstock-amy2018-2021-release-1-479537,4.809271744318648,0.05524538249683173
resstock-amy2018-2021-release-1-492646,8.789805972914806,0.11677377854461053
resstock-amy2018-2021-release-1-50023,10.154834097492786,0.16924236413182428
resstock-amy2018-2021-release-1-50072,3.6356716584574995,0.04624069689221368
resstock-amy2018-2021-release-1-511164,13.285826213183077,0.2350980323087557
resstock-amy2018-2021-release-1-511802,9.363796364894533,0.13683355430295405
resstock-amy2018-2021-release-1-512011,14.025718740464045,0.3023814957582881
resstock-amy2018-2021-release-1-538446,13.532058497692848,0.1500248348152181
resstock-amy2018-2021-release-1-542359,9.543640265892025,0.17557301561126065
resstock-amy2018-2021-release-1-542954,8.544721154109881,0.09879519878907043
resstock-amy2018-2021-release-1-544958,9.870914414547569,0.14158665530137532
resstock-amy2018-2021-release-1-61010,10.006773322200667,0.04836508570633091
resstock-amy2018-2021-release-1-6887,9.90338875567811,0.12864290739995382
resstock-amy2018-2021-release-1-75148,6.522280478772086,0.06713287729928463
resstock-amy2018-2021-release-1-78478,10.344198093817749,0.143769122524995
resstock-amy2018-2021-release-1-85296,14.876117879514815,0.27169524500088893
resstock-amy2018-2021-release-1-85416,9.1285592948745,0.11357059154467461
resstock-amy2018-2021-release-1-88708,11.575049195116678,0.17876616261617329
resstock-amy2018-2021-release-1-96102,12.211699171250196,0.22734837496060117
resstock-amy2018-2021-release-1-99336,15.685653573596191,0.2438828771008794
